Siruta,Localitate,Judet,procent
127251,Ianca,ot,35.55555555555556
60945,Albesti,ct,35.54376657824934
126978,Falcoiu,ot,35.532331809274986
59880,Unguras,cj,35.53230209281165
76807,Nicoresti,gl,35.527529990772074
53755,Sacu,cs,35.51554828150573
35839,Rachiti,bt,35.507246376811594
147526,Cacica,sv,35.50414167380748
46180,Chiojdu,bz,35.503406510219534
13757,Oras Topoloveni,ag,35.495985495985494
72098,Dobresti,dj,35.482180293501045
125873,Bobicesti,ot,35.45419701034879
13187,Bascov,ag,35.446140135902866
178956,Rastoaca,vn,35.402521823472355
121108,Agapia,nt,35.388513513513516
178313,Valea Sarii,vn,35.38647342995169
112245,Eselnita,mh,35.3735753482482
178689,Vartescoiu,vn,35.364145658263304
103470,Greaca,gr,35.352422907488986
162069,Alexandru Vlahuta,vs,35.32934131736527
59764,Tureni,cj,35.32731376975169
127126,Giuvarasti,ot,35.32284319045035
132011,Apostolache,ph,35.31553398058252
70174,Simnicu De Sus,dj,35.31257002016581
142006,Maeriste,sj,35.30874430169913
42480,Dragus,bv,35.30054644808743
79077,Bolbosi,gj,35.294117647058826
172153,Perisani,vl,35.283893395133255
73031,Maglavit,dj,35.28199845480299
109425,Vima Mica,mm,35.25913338997451
75150,Vanatori,gl,35.24590163934426
1017,Municipiul Alba Iulia,ab,35.24363188832931
117925,Livezeni,ms,35.23809523809524
114382,Sancraiu De Mures,ms,35.21568627450981
9743,Almas,ar,35.20923520923521
33658,Matei,bn,35.204332840965044
179551,Oras Voluntari,if,35.20247453105934
58856,Panticeu,cj,35.19938650306749
114854,Oras Sovata,ms,35.183654186843036
168791,Budesti,vl,35.18119490695397
129763,Valeni,ot,35.18083607327384
117783,Ideciu De Jos,ms,35.16924842226047
133722,Iordacheanu,ph,35.16826923076923
139287,Valea Vinului,sm,35.16209476309227
49956,Vadu Pasii,bz,35.158857707998514
97679,Letcani,is,35.14969111357516
67167,Crangurile,db,35.14018691588785
176506,Jaristea,vn,35.139911634757
179588,Copaceni,if,35.137318255250406
53130,Luncavita,cs,35.130970724191066
51546,Bolvasnita,cs,35.12797881729921
23494,Motoseni,bc,35.127807900852055
81816,Saulesti,gj,35.12035010940919
127171,Gradinari,ot,35.10806536636795
47630,Manzalesti,bz,35.10752688172043
53274,Mehadia,cs,35.09757539917209
4106,Calnic,ab,35.09485094850948
78828,Barbatesti,gj,35.089020771513354
4525,Garda De Sus,ab,35.08771929824562
150043,Putna,sv,35.08001255098839
129567,Traian,ot,35.06759524784924
53023,Iablanita,cs,35.06643558636626
130295,Calui,ot,35.06600660066007
19793,Vedea,ag,35.055865921787706
152948,Furculesti,tr,35.046210720887245
60632,Limanu,ct,35.04488330341113
146021,Boita,sb,35.04410585404972
33514,Lesu,bn,35.039028620988724
177799,Straoane,vn,35.028823329942355
168041,Oras Horezu,vl,35.026362038664324
82779,Vagiulesti,gj,35.02463054187192
85920,Suseni,hr,35.01899335232669
152528,Ciolanesti,tr,35.01469147894221
25745,Tatarasti,bc,35.002663825253066
71787,Cetate,dj,34.990530303030305
137292,Cauas,sm,34.98995983935743
172279,Pesceana,vl,34.988713318284425
49625,Stalpu,bz,34.98452012383901
146281,Ipotesti,sv,34.98438197233378
56461,Calatele,cj,34.97712252160651
179784,Boranesti,il,34.9676724137931
77910,Balesti,gj,34.96680366740436
94081,Movila,il,34.96458467482292
46484,Costesti,bz,34.952900347050075
126585,Daneasa,ot,34.949424485524936
150310,Stroiesti,sv,34.94194484760523
177263,Poiana Cristei,vn,34.940334128878284
100576,Oras Buftea,if,34.93776376943213
29092,Diosig,bh,34.927880226401314
157031,Gavojdia,tm,34.899615548910724
118691,Panet,ms,34.862200764433716
163208,Cretesti,vs,34.85630066322771
16551,Godeni,ag,34.84723369116433
101902,Ciolpani,if,34.8467904271975
61620,Cumpana,ct,34.84354628422425
53327,Mehadica,cs,34.83754512635379
73736,Poiana Mare,dj,34.830166954519285
159259,Victor Vlad Delamarina,tm,34.82999128160419
17496,Mosoaia,ag,34.82752259730677
152797,Dracsenei,tr,34.80916030534351
64871,Turia,cv,34.80769230769231
30229,Olcea,bh,34.805072804133395
172894,Salatrucel,vl,34.79977439368302
87576,Oras Hateg,hd,34.79302086897024
97321,Gropnita,is,34.79117415287628
64194,Cernat,cv,34.77598293203292
93851,Lehliu,cl,34.7718253968254
32483,Oras Beclean,bn,34.766988298090745
95612,Alexandru I. Cuza,is,34.76169654569305
70502,Oras Segarcea,dj,34.74535935268919
95088,Barnova,is,34.73867595818815
6048,Noslac,ab,34.721289456010744
78711,Baia De Fier,gj,34.686346863468636
130614,Berceni,ph,34.68627450980392
107519,Budesti,mm,34.6797225622195
46910,Glodeanu-Silistea,bz,34.67770975873245
94688,Valea Ciorii,il,34.67128027681661
178938,Gologanu,vn,34.6677030703459
26320,Sarata,bc,34.65507876154264
119661,Suplac,ms,34.64651915812196
177726,Slobozia Ciorasti,vn,34.64328899637243
62878,Sacele,ct,34.641548927263216
119625,Stanceni,ms,34.64106844741235
14922,Bughea De Jos,ag,34.6202266051196
85467,Sacel,hr,34.5945945945946
116439,Cuci,ms,34.59244532803181
148514,Forasti,sv,34.58791208791209
14851,Budeasa,ag,34.58646616541353
159847,Beidaud,tl,34.57943925233645
169119,Caineni,vl,34.56924754634678
170792,Lapusata,vl,34.553089382123574
13524,Valea Mare Pravat,ag,34.55039227519614
174085,Valea Mare,vl,34.54724409448819
60534,Oras Techirghiol,ct,34.530386740331494
83785,Atid,hr,34.51208594449418
115851,Breaza,ms,34.509803921568626
125588,Garcov,ot,34.50261780104712
124411,Stefan Cel Mare,nt,34.50177235131942
146744,Municipiul Vatra Dornei,sv,34.497625137011326
6217,Pianu,ab,34.496919917864474
14405,Berevoesti,ag,34.49177877428998
65645,Motaieni,db,34.488836662749705
7099,Sasciori,ab,34.486308420835904
75613,Balasesti,gl,34.484743811168684
9930,Beliu,ar,34.478577202910266
91688,Turdas,hd,34.47259870359458
134194,Manesti,ph,34.467408585055644
137504,Crucisor,sm,34.46487505893447
9360,Sofronea,ar,34.46166394779772
123709,Poienari,nt,34.44897959183673
83428,Oras Baile Tusnad,hr,34.44691907943578
108473,Poienile De Sub Munte,mm,34.437350359138065
126148,Cilieni,ot,34.42873519296905
180091,Racsa,sm,34.41345365053322
178607,Vanatori,vn,34.39523892875897
19392,Uda,ag,34.37908496732026
105972,Vanatorii Mici,gr,34.3715545755237
50022,Valea Ramnicului,bz,34.369565217391305
93771,Independenta,cl,34.35517970401691
141232,Garbou,sj,34.35462842242503
38848,Romanesti,bt,34.34920634920635
50549,Unguriu,bz,34.348290598290596
38893,Santa Mare,bt,34.34197886647454
46019,Cernatesti,bz,34.33912758281404
45496,Bradeanu,bz,34.33766233766234
97553,Ipatele,is,34.32494279176201
150445,Saru Dornei,sv,34.32448036951501
88261,Beriu,hd,34.30555555555556
70110,Podari,dj,34.29132452695466
10765,Ususau,ar,34.2911877394636
154665,Tatarastii De Sus,tr,34.284440481497995
13301,Oras Mioveni,ag,34.27739920499716
71858,Ciupercenii Noi,dj,34.25968109339408
63045,Topalu,ct,34.255319148936174
108712,Satulung,mm,34.23821548821549
147884,Crucea,sv,34.237492465340566
45245,Bisoca,bz,34.23057389537836
58259,Jucu,cj,34.22733077905492
96664,Cucuteni,is,34.22018348623853
174744,Municipiul Focsani,vn,34.21260049393096
35312,Urmenis,bn,34.21052631578947
90994,Romos,hd,34.209354120267264
160564,Izvoarele,tl,34.20899007589025
144964,Merghindeal,sb,34.20634920634921
15983,Cotmeana,ag,34.20365535248042
26118,Vultureni,bc,34.19092755585647
67737,I. L. Caragiale,db,34.1842397336293
64425,Ilieni,cv,34.177215189873415
129745,Vadastrita,ot,34.173348606338294
138431,Paulesti,sm,34.169603980924734
151816,Nanov,tr,34.16475221529373
38063,Mihai Eminescu,bt,34.16343572919774
93815,Jegalia,cl,34.156259076386874
83133,Municipiul Odorheiu Secuiesc,hr,34.15142097337477
157585,Margina,tm,34.13830954994511
80846,Matasari,gj,34.13664596273292
98649,Probota,is,34.13361169102296
145738,Seica Mica,sb,34.12322274881517
52115,Cornea,cs,34.11602209944751
97919,Miroslava,is,34.102150836436394
160644,Jurilovca,tl,34.09655172413793
179221,Oras Bragadiru,if,34.092304785299255
7348,Sancel,ab,34.09090909090909
178279,Urechesti,vn,34.08888888888889
173935,Tomsani,vl,34.08577878103837
57706,Floresti,cj,34.07783116806075
116126,Chiheru De Jos,ms,34.074662430500396
152038,Babaita,tr,34.064516129032256
32633,Bistrita Bargaului,bn,34.05717427157779
62137,Mereni,ct,34.05288720992984
100549,Slobozia,gr,34.04699738903394
32660,Branistea,bn,34.03755868544601
96904,Dolhesti,is,34.01965372016846
168372,Oras Babeni,vl,34.01360544217687
99922,Tutora,is,34.006550218340614
163967,Gherghesti,vs,33.98692810457516
124938,Alexandru Cel Bun,nt,33.971673648513864
55687,Apahida,cj,33.96242601012267
1936,Oras Zlatna,ab,33.95033860045147
48021,Odaile,bz,33.94648829431438
103639,Hotarele,gr,33.93177737881508
95499,Ion Neculce,is,33.925513698630134
77536,Vladesti,gl,33.92344497607655
101083,Belciugatele,cl,33.92204628501827
16613,Harsesti,ag,33.90297684674752
68431,Poiana,db,33.90131345402911
93236,Cosambesti,il,33.90052356020942
41578,Parau,bv,33.90029325513196
117113,Glodeni,ms,33.889283179559975
10195,Bocsig,ar,33.88643067846608
43698,Racovita,br,33.88625592417062
84594,Lazarea,hr,33.88429752066116
16506,Draganu,ag,33.88235294117647
53425,Paltinis,cs,33.87951807228916
124661,Timisesti,nt,33.878787878787875
128472,Radomiresti,ot,33.87703889585947
168960,Bunesti,vl,33.8768115942029
16944,Lunca Corbului,ag,33.876221498371336
159482,Valcani,tm,33.86243386243386
116590,Eremitu,ms,33.85700545046489
41943,Soars,bv,33.84426732066217
69394,Visinesti,db,33.83606557377049
179310,Dobroesti,if,33.829854190705966
158449,Sacosu Turcesc,tm,33.8012560029553
20359,Letea Veche,bc,33.79598662207358
67906,Lunguletu,db,33.78942486085343
117550,Ibanesti,ms,33.7877030162413
16365,Darmanesti,ag,33.78145467080317
26699,Oras Alesd,bh,33.75422773393461
155083,Beciu,tr,33.74792703150912
114417,Sangeorgiu De Mures,ms,33.72188861415283
4142,Cricau,ab,33.71325734853029
117275,Grebenisu De Campie,ms,33.70452858203415
149370,Manastirea Humorului,sv,33.704188481675395
36907,Cristesti,bt,33.7027027027027
41088,Harman,bv,33.697760536060656
77028,Priponesti,gl,33.69627507163324
55311,Sandulesti,cj,33.6950314106225
10453,Conop,ar,33.6950314106225
180028,Porumbesti,sm,33.68828654404647
129095,Stoenesti,ot,33.677349266702876
78141,Municipiul Motru,gj,33.663698975306566
57902,Gilau,cj,33.65713503899302
52856,Forotic,cs,33.655274888558694
129656,Valea Mare,ot,33.6457984599933
108669,Rozavlea,mm,33.64416262588586
60419,Municipiul Constanta,ct,33.6092280609645
58794,Palatca,cj,33.6
55160,Mica,cj,33.5934848998982
63170,Vulturu,ct,33.57015985790409
23127,Izvoru Berheciului,bc,33.56973995271868
120076,Vargata,ms,33.56687898089172
60482,Municipiul Mangalia,ct,33.55101551734467
122864,Grinties,nt,33.549029367844696
48227,Panatau,bz,33.542319749216304
179757,Herasti,gr,33.52668213457076
62191,Mihail Kogalniceanu,ct,33.51833976833977
22665,Gaiceana,bc,33.51724137931034
75114,Sendreni,gl,33.51288056206089
97517,Horlesti,is,33.506493506493506
11842,Savarsin,ar,33.502323616392054
85341,Praid,hr,33.501622791200866
93628,Gheorghe Lazar,il,33.495670995671
93281,Cuza Voda,cl,33.49426674713337
112030,Gruia,mh,33.485818847209515
108794,Sacalaseni,mm,33.4855403348554
131274,Poiana Campina,ph,33.48362600854295
145355,Racovita,sb,33.47584437793929
13819,Albestii De Arges,ag,33.47305389221557
119858,Taureni,ms,33.46508563899868
31565,Tarcea,bh,33.46135381661066
1348,Municipiul Blaj,ab,33.45629797108348
3039,Bistra,ab,33.4548294714918
169896,Francesti,vl,33.45120226308345
127144,Gostavatu,ot,33.445378151260506
62761,Poarta Alba,ct,33.44519015659955
44863,Amaru,bz,33.44298245614035
164339,Iana,vs,33.43691733996271
29001,Curtuiseni,bh,33.435270132517836
11995,Seleus,ar,33.43023255813954
46830,Ghergheasa,bz,33.42696629213483
41621,Poiana Marului,bv,33.42185128983308
178117,Tulnici,vn,33.402428190701805
48968,Ramnicelu,bz,33.38175479372458
43929,Scortaru Nou,br,33.36510962821735
12572,Varadia De Mures,ar,33.35766423357664
76601,Ivesti,gl,33.35005644048664
82895,Oras Rovinari,gj,33.34275751578551
142373,Poiana Blenchii,sj,33.333333333333336
154978,Zambreasca,tr,33.333333333333336
20313,Hemeius,bc,33.326852031888
37823,Ibanesti,bt,33.3117723156533
75472,Oras Targu Bujor,gl,33.31039229181005
107546,Calinesti,mm,33.30766268771659
40198,Municipiul Brasov,bv,33.29968112480455
18554,Salatrucu,ag,33.29512893982808
6271,Poiana Vadului,ab,33.294392523364486
78873,Bengesti-Ciocadia,gj,33.25688073394495
104387,Niculesti,db,33.25235347707258
179533,Oras Popesti Leordeni,if,33.24972045090514
48325,Oras Patarlagele,bz,33.24233178095391
3958,Cetatea De Balta,ab,33.22119428090833
119723,Suseni,ms,33.1948051948052
117998,Lunca,ms,33.194372068785825
162559,Blagesti,vs,33.1758034026465
102348,Crevedia Mare,gr,33.174980205859065
121386,Bira,nt,33.16487681617183
42076,Ticusu,bv,33.16326530612245
151736,Islaz,tr,33.15468940316687
121297,Bicaz-Chei,nt,33.141919606234616
39942,Lozna,bt,33.13840155945419
12876,Zimandu Nou,ar,33.12663963749106
45619,Breaza,bz,33.11036789297659
68887,Selaru,db,33.10147299509001
142337,Plopis,sj,33.09315491507977
170952,Lungesti,vl,33.085194375516956
9333,Livada,ar,33.0834114339269
37770,Hudesti,bt,33.082234777150035
38580,Prajeni,bt,33.07240704500978
64906,Valea Crisului,cv,33.067517278043596
5103,Jidvei,ab,33.064516129032256
179846,Coltau,mm,33.060853769300635
95792,Baltati,is,33.027522935779814
119803,Sincai,ms,33.02675585284281
100781,Adunatii-Copaceni,gr,33.021442495126706
12689,Varfurile,ar,33.00270513976555
56354,Caianu,cj,33.000499251123316
147161,Botosana,sv,33.000475511174514
69330,Visina,db,32.99161230195713
171879,Orlesti,vl,32.99101412066752
36060,Oras Saveni,bt,32.97035692679976
53728,Rusca Montana,cs,32.96985246953175
42101,Ucea,bv,32.958199356913184
151246,Zamostea,sv,32.95454545454545
158699,Sanmihaiu Roman,tm,32.95420974889217
116288,Craciunesti,ms,32.92645712541959
155724,Beba Veche,tm,32.908366533864545
33435,Lechinta,bn,32.893652102225886
26564,Municipiul Oradea,bh,32.88950156773705
149968,Preutesti,sv,32.88541855819866
87665,Oras Simeria,hd,32.8706957132818
44462,Visani,br,32.84868066774367
23387,Magiresti,bc,32.838427947598255
97090,Golaiesti,is,32.8377931945821
166529,Tutova,vs,32.831916285153696
40955,Feldioara,bv,32.82239253582139
76692,Matca,gl,32.82040898967402
105605,Ulmeni,cl,32.807731434384536
69303,Valeni-Dambovita,db,32.80346820809248
145293,Porumbacu De Jos,sb,32.80341217526173
98738,Romanesti,is,32.775453277545324
175732,Carligele,vn,32.77378097521982
65011,Zagon,cv,32.76026743075454
172698,Rosiile,vl,32.758620689655174
32768,Budesti,bn,32.75737940964723
65681,Oras Gaesti,db,32.7504612176145
125114,Ghindaoani,nt,32.74670018856065
121466,Bargauani,nt,32.738896366083445
9798,Apateu,ar,32.73510409188801
104243,Moara Vlasiei,if,32.73464658169177
1696,Oras Cugir,ab,32.71893626776708
40367,Oras Rasnov,bv,32.70465489566613
137540,Culciu,sm,32.70156438026474
141312,Halmasd,sj,32.687129779213784
154184,Segarcea-Vale,tr,32.686630113876
109176,Oras Somcuta Mare,mm,32.68562401263823
38241,Mihalaseni,bt,32.667332667332666
17913,Poienarii De Arges,ag,32.640586797066014
107582,Cernesti,mm,32.639355271994624
176212,Garoafa,vn,32.638888888888886
12812,Zarand,ar,32.618825722273996
141946,Marca,sj,32.61287223823247
79004,Balteni,gj,32.61220536002583
31011,Salard,bh,32.60320134793597
41854,Sinca,bv,32.57363253856943
106363,Grosi,mm,32.55993812838361
97394,Grozesti,is,32.551319648093845
37958,Manoleasa,bt,32.54809579897919
96192,Ciortesti,is,32.52652519893899
130954,Oras Azuga,ph,32.51659009698826
131069,Oras Boldesti-Scaeni,ph,32.51546831662044
149316,Malini,sv,32.5012398743594
175055,Oras Panciu,vn,32.4996743519604
63318,Saligny,ct,32.49866808737347
151433,Comanesti,sv,32.48677248677249
32027,Oras Valea Lui Mihai,bh,32.48600223964166
52721,Domasnea,cs,32.46268656716418
145140,Nocrich,sb,32.45393634840871
65477,Sotanga,db,32.45134858313418
33845,Micestii De Campie,bn,32.44803695150115
31976,Vadu Crisului,bh,32.43412797992472
172992,Sinesti,vl,32.421680755842864
161133,Pardina,tl,32.421052631578945
33015,Chiochis,bn,32.41970021413276
154228,Silistea,tr,32.41881298992161
177986,Tataranu,vn,32.41639697950377
62486,Oltina,ct,32.377656945130994
76255,Fartanesti,gl,32.377450980392155
132645,Chiojdeanca,ph,32.37639553429027
115637,Balauseri,ms,32.3744769874477
116652,Ernei,ms,32.37334454488123
132379,Boldesti-Gradistea,ph,32.37082066869301
12938,Zadareni,ar,32.369204593789874
55776,Aschileu,cj,32.34782608695652
116983,Gheorghe Doja,ms,32.325776658270364
67595,Gura Ocnitei,db,32.324598478444635
41417,Mandra,bv,32.31756214915798
156712,Dudestii Vechi,tm,32.31416549789621
169182,Copaceni,vl,32.31055323105532
74891,Galiciuica,dj,32.29706390328152
133508,Gorgota,ph,32.2952427660618
162194,Banca,vs,32.28382386493269
30014,Madaras,bh,32.28101378390396
40492,Oras Zarnesti,bv,32.2648671446647
150356,Stulpicani,sv,32.25874867444327
48487,Pietroasele,bz,32.2435174746336
9538,Oras Ineu,ar,32.24245511269579
40035,Adaseni,bt,32.23744292237443
31789,Tinca,bh,32.22276661767108
100344,Roscani,is,32.21070811744387
15313,Cepari,ag,32.19178082191781
47453,Merei,bz,32.19078708741385
62020,Istria,ct,32.19037871033777
39532,Unteni,bt,32.15449046067938
159464,Sandra,tm,32.14990138067061
35759,Curtesti,bt,32.148972602739725
8826,Vintu De Jos,ab,32.14605734767025
173061,Slatioara,vl,32.13499633162142
102286,Crevedia,db,32.134877107454805
161053,Nufaru,tl,32.1113074204947
168880,Bujoreni,vl,32.10341365461847
144991,Micasasa,sb,32.09668353007307
76353,Fundeni,gl,32.096416111639705
20910,Oras Slanic-Moldova,bc,32.096385542168676
160724,Mahmudia,tl,32.068486811661266
129111,Stoicanesti,ot,32.06288708909004
158396,Remetea Mare,tm,32.06239168110918
26975,Municipiul Salonta,bh,32.05820677384508
144893,Marpod,sb,32.05673758865248
157781,Moravita,tm,32.05417607223476
76932,Oancea,gl,32.04708960104644
78329,Oras Targu Carbunesti,gj,32.04215323269724
67835,Ludesti,db,32.03834510595358
15741,Corbeni,ag,32.031767041694245
176301,Gugesti,vn,32.02952029520295
174502,Diculesti,vl,32.020997375328086
165416,Pogana,vs,32.016129032258064
20821,Oras Comanesti,bc,32.0078903654485
68789,Salcioara,db,32.00382897255903
103087,Gaiseni,gr,32.000946073793756
45101,Berca,bz,32.0
24089,Parincea,bc,31.986062717770036
178947,Obrejita,vn,31.975403535741737
115307,Bahnea,ms,31.962481962481963
72579,Gangiova,dj,31.961866532865027
86339,Voslabeni,hr,31.948686621869275
113395,Punghina,mh,31.948291782086795
44845,Municipiul Ramnicu Sarat,bz,31.943231441048034
170872,Livezi,vl,31.927710843373493
123914,Raucesti,nt,31.920989143546443
43117,Frecatei,br,31.916817359855333
64942,Valcele,cv,31.91358024691358
157736,Manastiur,tm,31.91176470588235
66081,Oras Titu,db,31.89769574134395
40633,Bran,bv,31.897321428571427
54305,Ticvaniu Mare,cs,31.896551724137932
174290,Zatreni,vl,31.894618834080717
118995,Raciu,ms,31.89131212012871
122249,Damuc,nt,31.886477462437394
14584,Bogati,ag,31.88526872737399
174780,Campineanca,vn,31.87150837988827
171325,Mihaesti,vl,31.87026264762912
51662,Brebu Nou,cs,31.86813186813187
140280,Bobota,sj,31.866666666666667
76317,Frumusita,gl,31.858812743525096
179864,Oncesti,mm,31.84713375796178
18331,Ratesti,ag,31.835363292734144
137899,Homoroade,sm,31.828113619810633
123674,Podoleni,nt,31.811263318112633
63286,Costinesti,ct,31.80835734870317
131817,Oras Valenii De Munte,ph,31.806615776081426
5755,Miraslau,ab,31.802120141342755
64096,Bretcu,cv,31.800766283524904
168559,Barbatesti,vl,31.786627694556085
8096,Oras Teius,ab,31.782814614343707
32394,Municipiul Bistrita,bn,31.769990550039484
141722,Ip,sj,31.768231768231768
130678,Blejoi,ph,31.75524198865884
151558,Voitinel,sv,31.75438596491228
32884,Cetate,bn,31.752305665349144
150702,Ulma,sv,31.726190476190474
36202,Avrameni,bt,31.72554347826087
87077,Oras Petrila,hd,31.70177299590847
134014,Magurele,ph,31.699092088197148
33765,Mariselu,bn,31.690140845070424
179828,Rosiori,il,31.677419354838708
96637,Cristesti,is,31.672376206789163
176338,Gura Calitei,vn,31.67225682798275
103443,Gradistea,if,31.654105513685046
61559,Crucea,ct,31.645056726094005
139704,Municipiul Zalau,sj,31.639358781330262
144198,Biertan,sb,31.63651661758519
49894,Ulmeni,bz,31.634653077224616
115708,Beica De Jos,ms,31.632047477744806
14165,Baiculesti,ag,31.62734906037585
149414,Moara,sv,31.62265758091993
100638,Mitreni,cl,31.616982836495033
178377,Vidra,vn,31.61037188672808
152617,Crangeni,tr,31.606463878326995
147465,Bunesti,sv,31.605275125056846
13169,Municipiul Pitesti,ag,31.603263334938482
13392,Oras Stefanesti,ag,31.585896241068657
116867,Galesti,ms,31.573754316724223
172340,Pietrari,vl,31.572531491263714
11637,Peregu Mare,ar,31.56549520766773
135226,Secaria,ph,31.55291790306627
107403,Bogdan Voda,mm,31.54308617234469
144866,Ludos,sb,31.54121863799283
178475,Vintileasca,vn,31.532663316582916
142177,Napradea,sj,31.522748375116063
17968,Poienarii De Muscel,ag,31.522542498152255
125472,Municipiul Caracal,ot,31.514040197030166
172457,Prundeni,vl,31.499107674003568
77126,Scanteiesti,gl,31.49367088607595
48682,Podgoria,bz,31.4865392118611
25362,Secuieni,bc,31.48148148148148
170346,Gradistea,vl,31.471840984382396
135404,Surani,ph,31.47100424328147
68404,Pietrosita,db,31.468797564687975
71536,Carpen,dj,31.44273127753304
104680,Prundu,gr,31.44065237088493
29467,Girisu De Cris,bh,31.40900195694716
114809,Municipiul Reghin,ms,31.392496156488175
18938,Stolnici,ag,31.374949000407998
66474,Bucsani,db,31.368227731864096
133090,Dumbrava,ph,31.3573883161512
123790,Poiana Teiului,nt,31.35717785399314
17851,Pietrosani,ag,31.33833922261484
144303,Blajel,sb,31.332280147446024
141447,Hida,sj,31.324725011956
122908,Grumazesti,nt,31.31572797382566
77595,Cuza Voda,gl,31.310043668122272
98300,Oteleni,is,31.299011251278554
11423,Misca,ar,31.297434044091073
127368,Izbiceni,ot,31.291085984748882
104225,Marsa,gr,31.281580156178226
74554,Urzicuta,dj,31.280678268630076
149655,Ostra,sv,31.278945493409335
130785,Bucov,ph,31.262740049350928
84629,Lueta,hr,31.247931148626282
174496,Titesti,vl,31.239388794567063
108963,Oras Seini,mm,31.233430122459286
164687,Lipovat,vs,31.226765799256505
136278,Batrani,ph,31.223371880706026
32544,Oras Nasaud,bn,31.22249651175271
37011,Dersca,bt,31.222267043162567
40857,Comana,bv,31.215469613259668
66438,Buciumeni,db,31.212287438288534
57546,Dabaca,cj,31.206293706293707
19999,Vladesti,ag,31.20094191522763
146799,Adancata,sv,31.191885038038883
83749,Oras Vlahita,hr,31.18997232622497
146432,Scheia,sv,31.18346900438322
63526,Oras Covasna,cv,31.177175215071326
179132,Municipiul Bucuresti,b,31.16920124161001
67256,Darmanesti,db,31.15656963021243
179613,Sieu,mm,31.155253528489283
150766,Vadu Moldovei,sv,31.153230112119594
133278,Fantanele,ph,31.1495673671199
163903,Gagesti,vs,31.137724550898202
42398,Vulcan,bv,31.136533200696345
82680,Tantareni,gj,31.135449262405007
42236,Vistea,bv,31.129943502824858
100317,Fantanele,is,31.127129750982963
164277,Dimitrie Cantemir,vs,31.125131440588852
166672,Vetrisoaia,vs,31.124161073825505
97777,Madarjac,is,31.107354184277263
130534,Municipiul Ploiesti,ph,31.106127670051006
101298,Branesti,if,31.10330111710807
62360,Oras Murfatlar,ct,31.102449888641427
125178,Boghicea,nt,31.097560975609756
59041,Poieni,cj,31.08641975308642
161151,Peceneaga,tl,31.082062454611474
179659,Negrilesti,bn,31.08108108108108
155243,Municipiul Timisoara,tm,31.07227531771393
50923,Oras Baile Herculane,cs,31.067484662576685
103997,Joita,gr,31.061343719571568
150524,Todiresti,sv,31.026684758028043
144232,Barghis,sb,31.022530329289427
83847,Avramesti,hr,31.01851851851852
32201,Toboliu,bh,31.0122878876536
69900,Municipiul Craiova,dj,31.01184501104196
75819,Buciumeni,gl,31.008146639511203
20411,Magura,bc,31.00269784172662
145765,Sura Mare,sb,30.992798353909464
19338,Titesti,ag,30.991630738016738
122702,Girov,nt,30.985915492957748
168229,Alunu,vl,30.98551547855723
122613,Faurei,nt,30.980163360560095
165336,Poienesti,vs,30.975395430579965
140501,Chiesd,sj,30.967078189300413
36569,Copalau,bt,30.962219598583236
179775,Sabareni,gr,30.960187353629976
164892,Miclesti,vs,30.940594059405942
83561,Municipiul Gheorgheni,hr,30.936227951153324
17398,Mirosi,ag,30.936012691697513
149584,Musenita,sv,30.93525179856115
66009,Branesti,db,30.932804082789907
86687,Municipiul Deva,hd,30.92994603224183
179285,Oras Chitila,if,30.929143854637786
169306,Creteni,vl,30.913091309130913
33177,Cosbuc,bn,30.902348578491967
143922,Apoldu De Jos,sb,30.9021113243762
34173,Petru Rares,bn,30.898287312128627
139884,Oras Simleu Silvaniei,sj,30.893521965748324
138770,Sacaseni,sm,30.89171974522293
94161,Perieti,il,30.88918380889184
33989,Nimigea,bn,30.882697260594707
135020,Rafov,ph,30.880330123796423
165470,Puiesti,vs,30.880311024715358
165611,Pungesti,vs,30.87594133967499
125169,Negresti,nt,30.871590153027277
169039,Cernisoara,vl,30.867611475976496
76282,Foltesti,gl,30.859969558599694
179962,Galbinasi,cl,30.857779428147047
75515,Barcea,gl,30.85465000991473
35884,Stauceni,bt,30.84426505213589
150588,Udesti,sv,30.842942991716747
76175,Draguseni,gl,30.841782598443764
159393,Fibis,tm,30.834512022630836
65147,Dalnic,cv,30.831099195710454
77180,Slobozia Conachi,gl,30.82091732398481
9280,Fantanele,ar,30.807248764415156
39975,Cosula,bt,30.80082135523614
120888,Cordun,nt,30.800542740841248
63394,Municipiul Sfantu Gheorghe,cv,30.784153369215847
153277,Maldaeni,tr,30.782971122357843
8158,Unirea,ab,30.775056803837415
39328,Trusesti,bt,30.74477747502271
156669,Denta,tm,30.73739653875094
26361,Prajesti,bc,30.737062205959226
41113,Harseni,bv,30.72889355007866
21249,Beresti-Bistrita,bc,30.72289156626506
116224,Cozma,ms,30.714285714285715
125622,Oras Draganesti-Olt,ot,30.713983945923108
39051,Sulita,bt,30.709624796084828
108240,Leordina,mm,30.695564516129032
143851,Oras Ocna Sibiului,sb,30.69364161849711
67327,Dragodana,db,30.693430656934307
166413,Todiresti,vs,30.688854489164086
47373,Maracineni,bz,30.67966422962361
42472,Holbav,bv,30.671859785783838
100709,Ciocarlia,il,30.670926517571885
22111,Damienesti,bc,30.668504479669192
144795,Loamnes,sb,30.664395229982965
33337,Ilva Mare,bn,30.66184074457084
67014,Cornesti,db,30.661124307205068
34235,Prundu Bargaului,bn,30.650095602294456
