Cod Siruta,City,prezenta_la_vot
1696,Oras Cugir,31.65838228648893
149370,Manastirea Humorului,31.656050955414013
26699,Oras Alesd,31.641954969796814
20313,Hemeius,31.63053722902922
131274,Poiana Campina,31.63005780346821
152797,Dracsenei,31.628926223520818
46910,Glodeanu-Silistea,31.612002791346825
152038,Babaita,31.60943318163012
55598,Aiton,31.5893385982231
9333,Livada,31.586963143466342
100781,Adunatii-Copaceni,31.572904707233064
104243,Moara Vlasiei,31.565944507791713
105222,Sohatu,31.562070545121394
45496,Bradeanu,31.557584982242517
85341,Praid,31.5456303850888
14405,Berevoesti,31.532846715328468
48325,Oras Patarlagele,31.506420294393987
63318,Saligny,31.496881496881496
52856,Forotic,31.48936170212766
40367,Oras Rasnov,31.488801054018445
18554,Salatrucu,31.485587583148558
4142,Cricau,31.4804310833806
12812,Zarand,31.47392290249433
83785,Atid,31.47273507943323
65681,Oras Gaesti,31.455989931566112
37770,Hudesti,31.44149701830146
75613,Balasesti,31.437944231820666
119723,Suseni,31.432896064581232
59764,Tureni,31.418219461697724
46830,Ghergheasa,31.414473684210527
38893,Santa Mare,31.39963167587477
96904,Dolhesti,31.3969571230982
120076,Vargata,31.396786155747836
38580,Prajeni,31.39269406392694
87665,Oras Simeria,31.387049617335972
26320,Sarata,31.38572905894519
56461,Calatele,31.385485391140435
53728,Rusca Montana,31.38364779874214
178750,Vrancioaia,31.38252756573367
124661,Timisesti,31.37369033760186
63170,Vulturu,31.369150779896014
15983,Cotmeana,31.368937998772253
116288,Craciunesti,31.367924528301888
124411,Stefan Cel Mare,31.352154531946507
129095,Stoenesti,31.34328358208955
145355,Racovita,31.337737407101567
75472,Oras Targu Bujor,31.32996632996633
64906,Valea Crisului,31.32405976300876
12689,Varfurile,31.31313131313131
121297,Bicaz-Chei,31.30528008576789
41621,Poiana Marului,31.29855715871254
101083,Belciugatele,31.268264172998247
130295,Calui,31.254932912391475
69394,Visinesti,31.25
32027,Oras Valea Lui Mihai,31.247240618101547
141946,Marca,31.247080803362916
57902,Gilau,31.238544121497775
145738,Seica Mica,31.237973059653623
128472,Radomiresti,31.232323232323232
150356,Stulpicani,31.22389306599833
43698,Racovita,31.214528944381385
79004,Balteni,31.2065698041693
58259,Jucu,31.192005710206995
117275,Grebenisu De Campie,31.179775280898877
69330,Visina,31.175207118748084
22665,Gaiceana,31.171735241502684
55160,Mica,31.168
129656,Valea Mare,31.165567075086397
116439,Cuci,31.16308470290771
53425,Paltinis,31.151241534988714
158699,Sanmihaiu Roman,31.14846729764091
37823,Ibanesti,31.127914303717706
5103,Jidvei,31.11577964519141
175055,Oras Panciu,31.114234602606697
106363,Grosi,31.11361926260346
12876,Zimandu Nou,31.107529357586923
44462,Visani,31.10403397027601
40955,Feldioara,31.073354027119752
93628,Gheorghe Lazar,31.064935064935064
29001,Curtuiseni,31.055076310550763
35312,Urmenis,31.052984574111335
163967,Gherghesti,31.0446297204512
44863,Amaru,31.041776837652037
169896,Francesti,31.039197812215132
117113,Glodeni,31.01836393989983
10765,Ususau,31.00634632819583
68887,Selaru,31.004366812227076
26118,Vultureni,31.003236245954692
69303,Valeni-Dambovita,30.985915492957748
144964,Merghindeal,30.984848484848484
31011,Salard,30.980179201737712
48227,Panatau,30.96938775510204
36060,Oras Saveni,30.953765629543472
116126,Chiheru De Jos,30.948795180722893
149968,Preutesti,30.92948717948718
97553,Ipatele,30.929368029739777
65477,Sotanga,30.92281879194631
119858,Taureni,30.916030534351144
154228,Silistea,30.916030534351144
26975,Municipiul Salonta,30.903972474194557
76601,Ivesti,30.89964113352308
139704,Municipiul Zalau,30.897120203978275
98649,Probota,30.895915678524375
9798,Apateu,30.87154357717886
116590,Eremitu,30.863818014140794
39942,Lozna,30.857142857142858
78873,Bengesti-Ciocadia,30.856102003642988
82895,Oras Rovinari,30.838376646493415
67595,Gura Ocnitei,30.835401157981803
160724,Mahmudia,30.83219645293315
19392,Uda,30.820668693009118
99922,Tutora,30.816640986132512
55311,Sandulesti,30.814576634512324
15741,Corbeni,30.804150453955902
125114,Ghindaoani,30.792870313460355
11842,Savarsin,30.787781350482316
87077,Oras Petrila,30.76730817295676
8826,Vintu De Jos,30.764220581849763
16613,Harsesti,30.745501285347043
65011,Zagon,30.74237840353735
41943,Soars,30.742255990648744
176212,Garoafa,30.740463724756918
40492,Oras Zarnesti,30.733373332717957
131069,Oras Boldesti-Scaeni,30.71622468156191
31565,Tarcea,30.711610486891384
170952,Lungesti,30.710558008831793
107582,Cernesti,30.70713593800452
93236,Cosambesti,30.70336391437309
109176,Oras Somcuta Mare,30.702290076335878
117998,Lunca,30.700447093889718
97517,Horlesti,30.69845253032204
96664,Cucuteni,30.68875326939843
32394,Municipiul Bistrita,30.686668021542527
175732,Carligele,30.682699767261443
9538,Oras Ineu,30.676992255808145
121386,Bira,30.6609547123623
141312,Halmasd,30.6576903158985
36907,Cristesti,30.652118751585892
23387,Magiresti,30.65068493150685
48968,Ramnicelu,30.641996075133164
45619,Breaza,30.641439778495617
13169,Municipiul Pitesti,30.634740427288676
166529,Tutova,30.622617534942822
112030,Gruia,30.615784908933218
163208,Cretesti,30.615065653075327
43929,Scortaru Nou,30.59360730593607
95792,Baltati,30.576549341394948
178117,Tulnici,30.573983270839342
63286,Costinesti,30.567226890756302
10453,Conop,30.566037735849058
74891,Galiciuica,30.550918196994992
35759,Curtesti,30.5451518934665
119803,Sincai,30.544272948822094
93281,Cuza Voda,30.533256880733944
122249,Damuc,30.5327868852459
149316,Malini,30.528885272579334
49019,Robeasca,30.522945570971185
20821,Oras Comanesti,30.50631621841891
172992,Sinesti,30.501930501930502
23127,Izvoru Berheciului,30.499627143922446
44845,Municipiul Ramnicu Sarat,30.499279737640606
16944,Lunca Corbului,30.498915401301517
38241,Mihalaseni,30.495430495430494
127368,Izbiceni,30.493859419911157
129111,Stoicanesti,30.479292694276406
83749,Oras Vlahita,30.470512407347726
174780,Campineanca,30.47045951859956
33435,Lechinta,30.46998420221169
151736,Islaz,30.468566046621145
66474,Bucsani,30.46634004717837
47453,Merei,30.466012613875264
174502,Diculesti,30.46272493573265
12572,Varadia De Mures,30.45547246770904
56354,Caianu,30.428638718794158
41578,Parau,30.425299890948747
179132,Municipiul Bucuresti,30.42186972662842
141722,Ip,30.40209218698921
105605,Ulmeni,30.401576743040156
66081,Oras Titu,30.39495598382108
173061,Slatioara,30.387931034482758
20910,Oras Slanic-Moldova,30.37678446056635
52721,Domasnea,30.376344086021504
151433,Comanesti,30.373831775700936
42076,Ticusu,30.37037037037037
77028,Priponesti,30.355220667384284
114809,Municipiul Reghin,30.354033662217063
100344,Roscani,30.338983050847457
160564,Izvoarele,30.338891877353415
130678,Blejoi,30.337514548040865
14165,Baiculesti,30.333788795627562
121466,Bargauani,30.333119795003203
45101,Berca,30.325780935782277
135226,Secaria,30.303030303030305
178947,Obrejita,30.30075187969925
155724,Beba Veche,30.30069390902082
123914,Raucesti,30.298573319605826
141232,Garbou,30.291970802919707
179864,Oncesti,30.281690140845072
33015,Chiochis,30.28083028083028
145293,Porumbacu De Jos,30.264123257520176
77536,Vladesti,30.26196928635953
172698,Rosiile,30.26061776061776
76255,Fartanesti,30.260329591593027
58856,Panticeu,30.259562841530055
137540,Culciu,30.246559633027523
37958,Manoleasa,30.24224072672218
179846,Coltau,30.238611713665943
31976,Vadu Crisului,30.23536511768256
62020,Istria,30.23371456986574
13392,Oras Stefanesti,30.232029117379437
14584,Bogati,30.223068552774755
43117,Frecatei,30.220264317180618
125472,Municipiul Caracal,30.214658946476487
68404,Pietrosita,30.207156308851225
170872,Livezi,30.205587770163415
157781,Moravita,30.20017406440383
8096,Oras Teius,30.192402565367537
151246,Zamostea,30.180533751962322
12938,Zadareni,30.158730158730158
159464,Sandra,30.144267274107822
78329,Oras Targu Carbunesti,30.13285851253253
151558,Voitinel,30.131880733944953
36202,Avrameni,30.123292235921358
162559,Blagesti,30.11722272317403
149655,Ostra,30.113234253361643
155243,Municipiul Timisoara,30.109394180085204
171879,Orlesti,30.107526881720432
97090,Golaiesti,30.102040816326532
66009,Branesti,30.1006148686417
33845,Micestii De Campie,30.09814612868048
116983,Gheorghe Doja,30.088141025641026
131817,Oras Valenii De Munte,30.083764034931384
103443,Gradistea,30.080987273428462
168880,Bujoreni,30.07755695588948
62761,Poarta Alba,30.076588697992133
84629,Lueta,30.075434568711053
15313,Cepari,30.071077091306726
102286,Crevedia,30.06993006993007
132379,Boldesti-Gradistea,30.066815144766146
176301,Gugesti,30.061129090255303
68789,Salcioara,30.040385212799006
17968,Poienarii De Muscel,30.039525691699605
86339,Voslabeni,30.03512880562061
63526,Oras Covasna,30.023589963542783
101298,Branesti,30.02103700037124
158396,Remetea Mare,30.0
144991,Micasasa,29.994585814834867
32768,Budesti,29.993089149965446
37011,Dersca,29.984114376489277
147465,Bunesti,29.982285208148806
17851,Pietrosani,29.97180654955541
116652,Ernei,29.96794871794872
39532,Unteni,29.96389891696751
142337,Plopis,29.96051332675222
32544,Oras Nasaud,29.957939011566772
42101,Ucea,29.93503248375812
98738,Romanesti,29.927007299270073
130954,Oras Azuga,29.925742574257427
123674,Podoleni,29.92529348986126
162194,Banca,29.918123478645718
76353,Fundeni,29.917152500767106
69900,Municipiul Craiova,29.91285265964559
3958,Cetatea De Balta,29.910714285714285
40633,Bran,29.889455782312925
62360,Oras Murfatlar,29.889217944499286
140280,Bobota,29.887278582930758
104680,Prundu,29.886431560071728
130534,Municipiul Ploiesti,29.883869879441857
103087,Gaiseni,29.88075754033201
169182,Copaceni,29.878869448183043
108945,Sapanta,29.87551867219917
30014,Madaras,29.872881355932204
96637,Cristesti,29.850746268656717
63394,Municipiul Sfantu Gheorghe,29.846038302666166
149414,Moara,29.843040066088392
179613,Sieu,29.842399593289272
62486,Oltina,29.83372921615202
83561,Municipiul Gheorgheni,29.826589595375722
11637,Peregu Mare,29.81366459627329
134014,Magurele,29.807692307692307
172457,Prundeni,29.80599647266314
122908,Grumazesti,29.788213627992633
115637,Balauseri,29.77867203219316
177986,Tataranu,29.773378483980203
96192,Ciortesti,29.769255768605785
48682,Podgoria,29.76145399469898
86687,Municipiul Deva,29.752474404183914
19999,Vladesti,29.74757281553398
32884,Cetate,29.74468085106383
179285,Oras Chitila,29.74205725070777
161053,Nufaru,29.72175379426644
142177,Napradea,29.707865168539325
157736,Manastiur,29.70505617977528
158449,Sacosu Turcesc,29.698996655518396
154184,Segarcea-Vale,29.692556634304207
123790,Poiana Teiului,29.680365296803654
171325,Mihaesti,29.677966101694917
145765,Sura Mare,29.673072123783378
67256,Darmanesti,29.66123610033618
50923,Oras Baile Herculane,29.65979875419262
65147,Dalnic,29.658792650918635
168229,Alunu,29.65864577504197
67835,Ludesti,29.65174129353234
49894,Ulmeni,29.635258358662615
5755,Miraslau,29.627539503386004
179249,Chiajna,29.623594590190645
82680,Tantareni,29.61908931698774
48487,Pietroasele,29.616349946217284
44818,Municipiul Buzau,29.603918849886885
108240,Leordina,29.59841348537432
146432,Scheia,29.594345421020282
108963,Oras Seini,29.592337917485267
61559,Crucea,29.589041095890412
29467,Girisu De Cris,29.58766131570664
150524,Todiresti,29.567519858781996
34235,Prundu Bargaului,29.566360052562416
172340,Pietrari,29.554494828957836
33765,Mariselu,29.526994744386048
66438,Buciumeni,29.520990312163615
97394,Grozesti,29.51048951048951
100317,Fantanele,29.48801036941024
149682,Panaci,29.485179407176286
42398,Vulcan,29.475982532751093
34333,Rodna,29.473684210526315
130785,Bucov,29.469507101086048
64942,Valcele,29.466989703210174
136483,Municipiul Satu Mare,29.46391384542155
135404,Surani,29.45629731589814
118995,Raciu,29.45578231292517
120888,Cordun,29.440642665873252
179659,Negrilesti,29.440389294403893
40035,Adaseni,29.43231441048035
71536,Carpen,29.430548163916978
87291,Municipiul Brad,29.427629607431825
103997,Joita,29.42295497780596
133508,Gorgota,29.419921423619137
153277,Maldaeni,29.418638621092608
76317,Frumusita,29.414354909731397
168559,Barbatesti,29.413841807909606
41417,Mandra,29.41176470588235
9280,Fantanele,29.409867784585618
100638,Mitreni,29.3997668997669
146539,Municipiul Falticeni,29.393564356435643
104225,Marsa,29.390354868061873
47373,Maracineni,29.3890589644616
154978,Zambreasca,29.373474369406022
33989,Nimigea,29.363821598369935
139884,Oras Simleu Silvaniei,29.36326831063673
174496,Titesti,29.34426229508197
144198,Biertan,29.339853300733495
97777,Madarjac,29.33220625528318
20411,Magura,29.325576384399913
76932,Oancea,29.320024953212727
58794,Palatca,29.312169312169313
179828,Rosiori,29.309271935283135
143851,Oras Ocna Sibiului,29.29864253393665
64096,Bretcu,29.292245174398918
156712,Dudestii Vechi,29.29184549356223
32201,Toboliu,29.286115795390668
39328,Trusesti,29.274211339069048
39051,Sulita,29.253611556982342
19338,Titesti,29.24340467894475
31789,Tinca,29.210526315789473
17913,Poienarii De Arges,29.196217494089833
135020,Rafov,29.19158361018826
146502,Municipiul Campulung Moldovenesc,29.191063612074355
92658,Municipiul Slobozia,29.17924723995667
4927,Ighiu,29.17675544794189
59041,Poieni,29.175475687103596
161133,Pardina,29.175050301810867
161151,Peceneaga,29.166666666666668
96254,Ciurea,29.15948275862069
107920,Cupseni,29.15940006975933
42472,Holbav,29.15869980879541
133090,Dumbrava,29.157366071428573
136278,Batrani,29.151732377538828
153106,Izvoarele,29.13843175217812
40857,Comana,29.133154602323504
137899,Homoroade,29.132791327913278
107403,Bogdan Voda,29.125095932463545
109096,Sisesti,29.113375243876003
16757,Leordeni,29.10303291030329
121055,Oras Targu Neamt,29.098251766831392
131256,Municipiul Campina,29.09783583045204
18938,Stolnici,29.08811081185071
67327,Dragodana,29.082813891362424
67014,Cornesti,29.07828769764751
150766,Vadu Moldovei,29.073069971598244
146799,Adancata,29.068493150684933
147358,Oras Brosteni,29.06587272050614
133278,Fantanele,29.064919594997022
35884,Stauceni,29.05759162303665
77224,Smardan,29.05474677055567
98505,Popricani,29.047138532506846
21720,Casin,29.04280618311534
170346,Gradistea,29.038112522686024
125622,Oras Draganesti-Olt,29.03790688092295
144303,Blajel,29.037111334002006
174290,Zatreni,29.03569525839105
176338,Gura Calitei,29.032258064516128
77812,Municipiul Targu Jiu,29.026450630106634
33337,Ilva Mare,29.01740020470829
179775,Sabareni,29.011786038077968
144893,Marpod,29.00662251655629
102213,Cornetu,29.004498337570897
122613,Faurei,29.001135073779796
41854,Sinca,28.980788016932596
149584,Musenita,28.979074191502853
34173,Petru Rares,28.977657413676372
75515,Barcea,28.975058456742012
139740,Oras Cehu Silvaniei,28.96757010809964
77126,Scanteiesti,28.966521106259098
145140,Nocrich,28.955823293172692
24089,Parincea,28.955324151830702
33177,Cosbuc,28.94576477757465
18331,Ratesti,28.938018160284248
132645,Chiojdeanca,28.935185185185187
148006,Oras Dolhasca,28.93178328580829
61256,Ciobanu,28.92329345531316
83525,Oras Cristuru Secuiesc,28.912970617808067
75711,Branistea,28.910205169197976
4366,Galda De Jos,28.903394255874673
118931,Rastolita,28.891820580474935
165416,Pogana,28.88975762314308
178377,Vidra,28.888520788471094
66198,Baleni,28.877476155539252
9459,Oras Chisineu-Cris,28.872929796277297
67470,Finta,28.86904761904762
108348,Moisei,28.859232644681125
42003,Tarlungeni,28.855843677030848
11423,Misca,28.854855551688132
164687,Lipovat,28.847314423657213
104546,Peris,28.844595689515476
69615,Vulcana-Bai,28.84304207119741
115307,Bahnea,28.837530182821663
13622,Municipiul Curtea De Arges,28.82038015162948
34155,Parva,28.814432989690722
1874,Municipiul Sebes,28.809926677946983
101957,Ciorogarla,28.786057692307693
20965,Oras Targu Ocna,28.783048940558785
150588,Udesti,28.780718336483933
100273,Bals,28.772919605077576
156669,Denta,28.772056175729205
36569,Copalau,28.760425654299684
150702,Ulma,28.76004592422503
164892,Miclesti,28.75722543352601
140501,Chiesd,28.756218905472636
108598,Repedea,28.737182946573125
76282,Foltesti,28.714338643942202
68716,Runcu,28.696141931850182
42682,Municipiul Braila,28.6958710682067
147713,Carlibaba,28.688010043942246
169039,Cernisoara,28.681392235609103
83847,Avramesti,28.67480777928539
77595,Cuza Voda,28.672492717436537
116867,Galesti,28.669097538742022
152617,Crangeni,28.668478260869566
66330,Bezdead,28.65902426019728
119894,Oras Ungheni,28.658831106102078
169306,Creteni,28.65497076023392
163903,Gagesti,28.64417568427753
94161,Perieti,28.64
13668,Oras Costesti,28.63446091186786
137032,Berveni,28.6342123056119
153605,Plosca,28.63202545068929
143922,Apoldu De Jos,28.623518687329078
179962,Galbinasi,28.618301130149472
178475,Vintileasca,28.6144578313253
122702,Girov,28.606797209092957
124493,Tarcau,28.60544217687075
60687,Oras Ovidiu,28.602752154846513
121876,Bozieni,28.596568411790585
150114,Rasca,28.59560067681895
166672,Vetrisoaia,28.594313175810974
26361,Prajesti,28.58580775037745
145202,Orlat,28.571428571428573
125169,Negresti,28.5623812539582
99478,Tatarusi,28.546059933407324
145792,Sura Mica,28.535078153398764
151978,Oras Zimnicea,28.53086720207674
41113,Harseni,28.52852852852853
100709,Ciocarlia,28.52760736196319
141447,Hida,28.520339740724186
60598,2020-08-23 00:00:00,28.51851851851852
117319,Gurghiu,28.514772952607576
98300,Oteleni,28.514323784143905
159614,Municipiul Tulcea,28.510384439295773
72579,Gangiova,28.50378787878788
11502,Olari,28.502705953096815
125178,Boghicea,28.5
179935,Persinari,28.498074454428753
42058,Teliu,28.4941388638413
54305,Ticvaniu Mare,28.491965389369593
65342,Municipiul Targoviste,28.488091982759745
156767,Dumbrava,28.484848484848484
114355,Cristesti,28.481262327416175
49643,Tisau,28.475452196382427
95239,Rediu,28.471466334940132
74554,Urzicuta,28.456659619450317
164277,Dimitrie Cantemir,28.454452405322417
53675,Racasdia,28.45287492590397
135896,Tomsani,28.44946295786285
2988,Berghin,28.42789598108747
25362,Secuieni,28.41269841269841
156473,Costeiu,28.393939393939394
120726,Municipiul Piatra-Neamt,28.392655873089442
94456,Sfantu Gheorghe,28.392621870882742
63152,Lumina,28.39248434237996
156801,Oras Faget,28.388040298992525
155760,Becicherecu Mic,28.385049365303242
7865,Sona,28.382749326145554
120478,Chibed,28.38137472283814
55776,Aschileu,28.37837837837838
77180,Slobozia Conachi,28.373126041088284
60721,Tuzla,28.36937083401073
136642,Oras Tasnad,28.360337005832793
76175,Draguseni,28.357865685372584
158653,Sanandrei,28.353425911796123
165611,Pungesti,28.349514563106798
167473,Municipiul Ramnicu Valcea,28.345770135452998
62985,Targusor,28.337061894108874
133214,Filipestii De Targ,28.333828333828333
55446,Oras Huedin,28.330327235248646
30568,Popesti,28.32343535861124
40241,Municipiul Codlea,28.3220536756126
12144,Sagu,28.31733483907397
165336,Poienesti,28.307433851322973
75819,Buciumeni,28.291727851199216
115236,Atintis,28.286852589641434
149780,Partestii De Jos,28.286189683860233
175466,Brosteni,28.28335056876939
36426,Broscauti,28.271692745376956
144795,Loamnes,28.26439578264396
44202,Traian,28.262463343108504
145827,Oras Talmaciu,28.25633383010432
50228,Vintila Voda,28.250204415372036
144866,Ludos,28.246753246753247
159393,Fibis,28.239202657807308
2915,Oras Baia De Aries,28.216374269005847
17575,Mozaceni,28.212616822429908
22111,Damienesti,28.20855614973262
25825,Targu Trotus,28.207940337793374
103130,Ganeasa,28.207592503604037
65841,Municipiul Moreni,28.205128205128204
41033,Halchiu,28.203275529865124
64130,Catalina,28.19683908045977
46377,Cochirleanca,28.188833408987744
155911,Biled,28.18830242510699
121607,Bodesti,28.183873398643556
76996,Piscu,28.174506458688764
26877,Municipiul Marghita,28.17291455589328
123102,Ion Creanga,28.170212765957448
9690,Oras Sebis,28.163340047610326
157424,Jebel,28.16236626809314
135164,Scorteni,28.15187749108454
166413,Todiresti,28.150633855331844
70940,Barca,28.15021725636251
143959,Arpasu De Jos,28.146551724137932
165470,Puiesti,28.145961899651194
17398,Mirosi,28.144016227180526
97811,Mircesti,28.143903215536454
125347,Municipiul Slatina,28.140891738096954
15108,Calinesti,28.128750681942172
75221,Draganesti,28.126119670369043
132315,Banesti,28.108329913828477
40438,Municipiul Sacele,28.09679623170688
44060,Stancuta,28.09540512101017
65921,Oras Pucioasa,28.084606345475912
12920,Frumuseni,28.08277027027027
166869,Voinesti,28.082679971489664
18858,Stoenesti,28.07411566535654
164339,Iana,28.072837632776935
42236,Vistea,28.06925498426023
93539,Dragos Voda,28.058169375534646
115959,Ceuasu De Campie,28.0561122244489
87059,Municipiul Lupeni,28.05300337042338
36006,Municipiul Dorohoi,28.050681482073625
147205,Breaza,28.04232804232804
163618,Dranceni,28.030495552731892
55384,Municipiul Gherla,28.021268907129215
33382,Josenii Bargaului,28.017539810754673
150258,Slatina,28.009049773755656
119527,Sanpetru De Campie,28.00345721694036
4482,Garbova,27.99057159693577
64345,Ghidfalau,27.983539094650205
147241,Brodina,27.962544397804326
43242,Gemenele,27.961432506887054
148097,Dolhesti,27.953140253823626
93995,Mihail Kogalniceanu,27.951452739977935
164829,Malusteni,27.94687327061428
44560,Cazasu,27.9407025459233
66697,Cojasca,27.926997245179063
19249,Tigveni,27.924664976457805
106318,Municipiul Baia Mare,27.91504582316872
151488,Fantana Mare,27.913279132791327
9262,Municipiul Arad,27.913124958168797
69250,Vacaresti,27.903188270886666
177352,Pufesti,27.902180318208604
162924,Bunesti-Averesti,27.901234567901234
130981,Oras Baicoi,27.900604097901226
38456,Nicseni,27.89620018535681
125418,Oras Bals,27.89007494889848
100754,Adancata,27.88703983862834
144232,Barghis,27.886710239651418
39975,Cosula,27.878058563979142
130026,Vladila,27.871720116618075
159213,Varias,27.857669616519175
179383,Jilava,27.85008976660682
40606,Bod,27.840531561461795
108400,Ocna Sugatag,27.83389450056117
121938,Brusturi,27.825552825552826
29724,Ineu,27.808069792802616
52990,Gradinari,27.80058651026393
69063,Valea Lunga,27.797379032258064
20607,Gura Vaii,27.795218546244868
166985,Vulturesti,27.793218454697055
131577,Oras Slanic,27.791771620486987
166235,Tacuta,27.77777777777778
15064,Caldararu,27.774882751433037
39967,Candesti,27.767910005920662
110820,Breznita-Ocol,27.7665414620052
38321,Mileanca,27.757009345794394
124117,Oras Roznov,27.75634280369461
147580,Calafindesti,27.74641771602258
151549,Hartop,27.745383867832846
23948,Orbeni,27.744708994708994
79308,Oras Bumbesti-Jiu,27.74138767588549
8158,Unirea,27.736202057998128
35731,Municipiul Botosani,27.73612741998615
47186,Lopatari,27.720739219712527
168602,Oras Berbesti,27.720555306762204
138770,Sacaseni,27.716849451645064
51699,Buchin,27.710843373493976
130712,Brazi,27.710333145115754
96717,Dagata,27.70288858321871
68324,Ocnita,27.702139483189775
126718,Dobrosloveni,27.700291923451182
108017,Oras Dragomiresti,27.69770159719517
143735,Oras Cisnadie,27.694595934556272
21249,Beresti-Bistrita,27.680090754395916
150418,Sucevita,27.677873338545737
134096,Maneciu,27.674684994272624
148328,Dragoiesti,27.673244607618173
125846,Barza,27.641165755919854
143619,Municipiul Medias,27.63815979828876
115708,Beica De Jos,27.635960044395116
124849,Urecheni,27.635155542132285
41667,Prejmer,27.635041985211178
177557,Ruginesti,27.63310185185185
164749,Lunca Banului,27.632915678970537
65139,Micfalau,27.632461435278337
92569,Municipiul Calarasi,27.62834604939868
21123,Asau,27.627416520210897
87424,Oras Calan,27.6268115942029
127019,Farcasele,27.626558127702875
128864,Seaca,27.620396600566572
136526,Municipiul Carei,27.61867967354035
125962,Brastavatu,27.61335867499321
52650,Doclin,27.613293051359516
163324,Deleni,27.609603340292274
83491,Oras Borsec,27.59656652360515
131899,Adunati,27.596439169139465
63802,Batani,27.595972309628696
95159,Holboca,27.5957145107925
17049,Malureni,27.576902320561253
35090,Tiha Bargaului,27.573807721423165
150891,Valea Moldovei,27.570548167369445
10872,Ghioroc,27.566964285714285
146931,Oras Milisauti,27.566113850291348
36453,Oras Bucecea,27.559404841216967
42307,Voila,27.55877034358047
138574,Piscolt,27.54538279400158
125542,Oras Corabia,27.5440414507772
70352,Municipiul Calafat,27.54370687922835
120316,Voivodeni,27.5390625
114710,Oras Ludus,27.535830506127535
11584,Oras Pecica,27.528089887640448
106648,Vadu Izei,27.515974440894567
93646,Giurgeni,27.512776831345825
57546,Dabaca,27.494108405341713
102749,Oras Fierbinti-Targ,27.46994249869315
129585,Tufeni,27.45098039215686
43331,Oras Ianca,27.411684782608695
39658,Viisoara,27.397260273972602
146708,Oras Solca,27.385496183206108
36532,Concesti,27.383367139959432
175885,Cotesti,27.38095238095238
38492,Paltinis,27.38064516129032
102543,1 Decembrie,27.370277818609438
117827,Oras Iernut,27.36749560411957
73567,Ostroveni,27.362447569701455
39122,Sendriceni,27.361068934102644
18162,Popesti,27.36019242333133
77475,Valea Marului,27.347883597883598
161231,Sfantu Gheorghe,27.337110481586404
146370,Oras Salcea,27.33636251995579
43625,Mircea Voda,27.33131159969674
167909,Oras Calimanesti,27.319939866065326
87638,Municipiul Orastie,27.31279930343927
144615,Hoghilag,27.311827956989248
164936,Muntenii De Jos,27.310005467468564
125098,Dochia,27.307692307692307
59283,Sacuieu,27.30236348818256
37100,Dobarceni,27.290448343079923
73996,Sadova,27.285796434732603
179800,Maia,27.279411764705884
122132,Costisa,27.27886563133018
75098,Municipiul Galati,27.27352167900184
116171,Coroisanmartin,27.272727272727273
38982,Suharau,27.265216193885983
104083,Luica,27.262247838616716
43180,Galbenu,27.258064516129032
67121,Costestii Din Vale,27.256052824651505
146655,Oras Siret,27.24260645477973
162327,Bacani,27.23063973063973
144054,Oras Avrig,27.21256577898262
123521,Pipirig,27.20882150241213
62440,Nicolae Balcescu,27.20072414573433
129040,Sprancenata,27.19959778783308
37217,Durnesti,27.196110210696922
134853,Provita De Jos,27.183406113537117
63447,Oras Baraolt,27.16240640330493
44355,Unirea,27.161125319693095
132404,Brebu,27.15253677078169
60507,Oras Navodari,27.147321302891246
63740,Municipiul Targu Secuiesc,27.13890891612593
151157,Vulturesti,27.136379490756887
138164,Micula,27.133210558624924
144535,Cartisoara,27.12906057945566
168452,Oras Balcesti,27.114548090865153
64265,Dobarlau,27.102803738317757
134899,Provita De Sus,27.095631641086186
47159,Largu,27.083333333333332
137611,Doba,27.08
120968,Oras Bicaz,27.074235807860262
12055,Sintea Mare,27.073954983922828
14940,Buzoesti,27.07112970711297
87219,Oras Aninoasa,27.069470322065477
9574,Oras Lipova,27.06680584551148
118637,Papiu Ilarian,27.050359712230215
146263,Municipiul Suceava,27.043553394923993
175938,Dumbraveni,27.04135737009544
37672,Hiliseu-Horia,27.04100480236424
102794,Floresti-Stoenesti,27.03573931324457
120860,Municipiul Roman,27.0298666850391
116395,Cucerdea,27.02020202020202
109005,Stramtura,27.001312335958005
77313,Tudor Vladimirescu,26.992753623188406
65609,Oras Fieni,26.98239601183985
165817,Rosiesti,26.97191227395152
64602,Ojdula,26.96740204148831
18670,Schitu Golesti,26.95086705202312
92872,Andrasesti,26.94712905059693
150935,Vama,26.936026936026938
122953,Hangu,26.934984520123837
41177,Hoghiz,26.93254554406696
94535,Suditi,26.905574516496017
18028,Poiana Lacului,26.90392771528674
71698,Cerat,26.902008520998173
11352,Iratosu,26.897762176393154
17334,Mioarele,26.87776141384389
162791,Bogdanita,26.85337726523888
85528,Sarmas,26.8441995714723
151530,Balaceana,26.84294871794872
25629,Strugari,26.829268292682926
1213,Municipiul Aiud,26.827813962021832
151585,Poieni-Solca,26.823664560597358
179873,Agris,26.816302421736562
43466,Jirlau,26.815415821501013
76674,Liesti,26.812080536912752
43073,Dudesti,26.81031437654539
108874,Sacel,26.805605461731943
135850,Tinosu,26.793778223783242
177842,Suraia,26.786798947155294
158010,Ortisoara,26.776232616940582
132075,Aricestii Rahtivani,26.76971973418087
139811,Oras Jibou,26.7650158061117
13490,Municipiul Campulung,26.758232665894422
92907,Balaciu,26.755070202808113
