Code,Localitate,Shannon,Simpson,Inverse Simpson
46554,Cozieni,0.05096130397741967,-19.98859353121607,0.04764492668423507
46769,Galbinasi,0.19651847209740192,-19.941001467515406,0.04775320805699019
46803,Gheraseni,0.1274791340810079,-19.96550770821757,0.04769739010937681
46830,Ghergheasa,0.14473484283091972,-18.961897238430275,0.05009543872787896
46867,Glodeanu Sarat,0.34163320357903165,-19.880862757829803,0.047890741469723275
46910,Glodeanu-Silistea,0.0975313836969368,-19.975130848122255,0.047675507115586
47006,Grebanu,0.4314930610650358,-19.83864005489658,0.04798777642713897
47079,Gura Teghii,-0.0,-21.0,0.045454545454545456
47159,Largu,-0.0,-21.0,0.045454545454545456
47186,Lopatari,-0.0,-21.0,0.045454545454545456
47300,Luciu,0.3531813127200676,-19.875636594678276,0.04790273079647905
47337,Magura,0.5911594194192342,-19.755385697622607,0.04818026581479252
47373,Maracineni,0.032838051520772765,-19.993208480310553,0.04763445287259906
47417,Margaritesti,-0.0,-21.0,0.045454545454545456
47453,Merei,0.24838882573274584,-18.922881575926446,0.05019354234421274
47578,Mihailesti,0.8534677575142071,-19.59808007305367,0.04854821403030646
47630,Manzalesti,-0.0,-21.0,0.045454545454545456
47774,Movila Banului,0.40255722889601914,-19.852619724070394,0.04795560525403385
47818,Murgesti,-0.0,-21.0,0.045454545454545456
47854,Naeni,0.04179248928940348,-19.990981019355154,0.04763950760938376
47916,Oras Nehoiu,0.014772809983442527,-18.997564937099106,0.050006088398533904
48021,Odaile,-0.0,-21.0,0.045454545454545456
48138,Padina,0.12339167774830226,-19.96686024491857,0.04769431323139359
48165,Pardosi,-0.0,-21.0,0.045454545454545456
48227,Panatau,-0.0,-21.0,0.045454545454545456
48325,Oras Patarlagele,0.07600693995250546,-18.982312461445826,0.05004425798712812
48487,Pietroasele,0.2690710321991443,-19.91226721876908,0.04781882277701983
48557,Parscov,0.13660322922240759,-18.96719521277705,0.050082146708321756
48682,Podgoria,0.12102446829538416,-19.967638085327785,0.047692543906495376
48744,Oras Pogoanele,0.20444440345467646,-19.93800242865957,0.04776004795143292
48771,Posta Calnau,0.11184976928751796,-18.971875779797703,0.050070409561205925
48842,Puiesti,0.318484185546581,-19.89115411909036,0.04786714962225083
48922,Racoviteni,0.04560647594182623,-19.990000252518875,0.04764173358597251
48968,Ramnicelu,0.9841330219793533,-19.510957771787222,0.048754427322526
49019,Robeasca,-0.0,-21.0,0.045454545454545456
49046,Rusetu,0.20194751432831862,-19.938951082610004,0.047757884148767575
49073,Sageata,0.013925211811376554,-19.997489018406096,0.047624742135757965
49153,Sahateni,0.021849765921453365,-18.996198328673763,0.05000950598524717
49206,Sapoca,0.022434090930665757,-19.995645432864222,0.04762892396890607
49233,Sarulesti,-0.0,-21.0,0.045454545454545456
49313,Scortoasa,0.2504491558221035,-19.91990906409186,0.047801355012410535
49439,Scutelnici,0.25443631069938044,-19.918287832517606,0.04780505976428405
49484,Siriu,-0.0,-21.0,0.045454545454545456
49545,Smeeni,0.11285177783908255,-18.971461128874466,0.050071449131691904
49625,Stalpu,0.38085891632651114,-19.862866777331927,0.04793205126950852
49643,Tisau,-0.0,-21.0,0.045454545454545456
49769,Topliceni,0.20235802689411636,-19.93879535845567,0.04775823932947375
49849,Tintesti,0.28085753989792483,-19.907339689156075,0.04783009291797492
49894,Ulmeni,0.30085440080348086,-19.898822833814783,0.04784958501978287
49956,Vadu Pasii,0.09852231457501572,-19.974823450231547,0.0476762058270846
50022,Valea Ramnicului,0.020149174454816076,-19.99615533913737,0.047627767267275564
50068,Valea Salciei,-0.0,-21.0,0.045454545454545456
50102,Vernesti,0.4449226326937006,-19.832031975238834,0.04800299851635261
50228,Vintila Voda,-0.0,-21.0,0.045454545454545456
50326,Viperesti,0.5328095226866656,-19.786974054257975,0.04810704999149029
50399,Valcelele,0.33062064297560556,-19.885789643682564,0.04787944420873143
50415,Zarnesti,0.4282558290054476,-18.842491997612846,0.05039689571855718
50479,Ziduri,0.22967269025968962,-19.92822208074321,0.047782367567674795
50549,Unguriu,0.014024920011399667,-19.997468358497144,0.04762478899487543
50564,Florica,0.0946220435508833,-19.97602876580725,0.04767346627737691
50790,Municipiul Resita,0.5880104838660495,-2.85371162509387,0.25949009611627116
50889,Oras Anina,0.7327317416912887,-13.785575096942129,0.06763348692515954
50923,Oras Baile Herculane,0.28992533749389293,-14.927132380804064,0.06278594137920489
50969,Oras Bocsa,0.5415296658818031,-11.85408250780092,0.07779629540989155
50987,Ocna De Fier,0.21250098957748115,-17.948203194321206,0.05277545262443148
51010,Municipiul Caransebes,0.507522748650543,-7.8729460206749895,0.11270213947767567
51056,Oras Moldova Noua,0.9168720839176391,-11.694829051535706,0.07877223048379915
51118,Oras Oravita,0.4072859830264323,-13.897007879589648,0.0671275740794967
51207,Oras Otelu Rosu,0.38064282557673695,-12.902938799661877,0.07192723886724728
51243,Armenis,0.10576293440638698,-18.97507391305345,0.050062392978006104
51305,Bania,0.11402412570959262,-19.969914429833707,0.04768736674372448
51332,Bautar,0.07024264898026958,-18.98514454257398,0.05003716624964701
51387,Berliste,0.6695107508813631,-18.72154118534346,0.050705976302864914
51449,Berzasca,1.5171661272346135,-16.4342660757786,0.05735830780908516
51500,Berzovia,0.7436140332840385,-16.761431563348697,0.05630176804349111
51546,Bolvasnita,-0.0,-21.0,0.045454545454545456
51573,Bozovici,0.3741825950431711,-15.895847764552041,0.059186139336436724
51626,Brebu,0.04197695565927103,-19.990934004863952,0.047639614310077065
51662,Brebu Nou,1.1084088295435786,-18.516224986479177,0.05123941749456153
51699,Buchin,0.05090945167147312,-19.988607313368057,0.04764489539823256
51751,Bucosnita,-0.0,-21.0,0.045454545454545456
51804,Carasova,1.1685453348243824,-14.625691133631832,0.06399716924185567
51840,Carbunari,-0.0,-21.0,0.045454545454545456
51877,Constantin Daicoviciu,0.5884905979049377,-16.804015642630823,0.056167104100130656
51948,Ciclova Romana,0.3468934869474982,-18.885287692492415,0.050288435121687715
51984,Ciuchici,0.5102605878743733,-19.798828617680698,0.048079630751412535
52035,Ciudanovita,0.22066016843718156,-17.946461099273694,0.052780305238023295
52062,Copacele,0.9853147058621745,-18.52435837193365,0.051218072366337235
52115,Cornea,-0.0,-21.0,0.045454545454545456
52160,Cornereva,-0.0,-21.0,0.045454545454545456
52570,Dalboset,0.05029117234655046,-19.988771412243842,0.04764452289077997
52650,Doclin,0.8093945114092069,-15.764197130579884,0.05965093300984163
52696,Dognecea,0.30768260783245077,-16.913925544964783,0.0558224939302083
52721,Domasnea,0.16485359974596353,-19.95261416409612,0.04772674150195422
52758,Ezeris,0.18384478726787673,-19.94572135329434,0.04774244740168475
52785,Farliug,0.5037184766034223,-14.871147183598046,0.06300741770156633
52856,Forotic,0.32432445419217504,-17.905477559970386,0.05289472306784544
52909,Garnic,0.7892127787395937,-19.638838638774565,0.04845233869512801
52936,Glimboca,0.02368401753604066,-19.995362343893547,0.04762956616897101
52954,Goruia,0.2404091854660451,-18.93201889020071,0.05017053242366912
52990,Gradinari,0.5030424195046213,-17.815775637996218,0.05314689222700015
53023,Iablanita,0.09797656547316408,-19.97499284548435,0.04767582079129468
53069,Lapusnicel,0.4864867319523378,-18.833283997620462,0.05042029348845995
53103,Lapusnicu Mare,0.05574451936762807,-18.988693687866334,0.05002828176845926
53130,Luncavita,0.130433898182698,-19.964522622670035,0.04769963132471462
53167,Lupac,0.5499436716505012,-15.825179634870885,0.05943472947697143
53210,Marga,0.20235123014814493,-18.94642113072553,0.05013430697397624
53247,Maureni,0.23039125878694774,-16.94423084049526,0.05572821754740646
53274,Mehadia,0.04279655054044409,-17.99224824827512,0.05265306070811391
53327,Mehadica,0.3110097551471365,-17.915247860560186,0.05286740133525189
53345,Naidas,0.6330801853938698,-19.7318986020948,0.04823484906968229
53372,Obreja,0.15003765357338195,-16.967068564707347,0.05565738208203294
53425,Paltinis,0.9560743913853529,-18.53948127167998,0.051178431305101954
53489,Coronini,0.6885038616337883,-18.70774568439778,0.050741470689449765
53513,Pojejena,1.136730832331261,-15.483750123336584,0.06066580678047693
53577,Prigor,0.097484807999766,-18.977163682898443,0.050057156054443074
53639,Ramna,0.07342307963503836,-18.98417735592671,0.0500395879294691
53675,Racasdia,0.817994015085549,-18.63473264256237,0.05093015617805215
53700,Eftimie Murgu,0.01990266620573229,-19.99620974202852,0.047627643859847746
53728,Rusca Montana,0.2372656689922043,-18.934097875051958,0.05016529999341109
53755,Sacu,0.9367211622781073,-16.677231160447946,0.05656994531120109
53791,Sasca Montana,0.32247225282881825,-17.906334921325424,0.05289232440667539
53853,Sichevita,0.10496244784420358,-19.972806620350347,0.047680790563799855
54056,Slatina-Timis,0.21060141686754288,-17.94197885920906,0.052792794640557215
54109,Socol,1.491957223368309,-15.419774984207788,0.06090217441845458
54163,Sopotu Nou,0.39390371533698243,-18.868853837793075,0.050330029510704505
54270,Teregova,0.08348809081080673,-19.97940001320512,0.04766580547444481
54305,Ticvaniu Mare,0.9916695041579567,-16.541466132879286,0.05700777759537585
54350,Tarnova,0.019293278800736422,-19.99634370513491,0.04762733998088619
54387,Toplet,0.3000735852065916,-16.915202191987905,0.05581851598901983
54412,Turnu Ruieni,0.013726556712206838,-19.997530105659457,0.04762464894528096
54485,Valiug,0.4694688151906825,-17.853106122448978,0.05304165761891453
54500,Varadia,0.9798905742441872,-16.589389950886712,0.05685245496246379
54537,Vermes,0.12160716558794743,-18.970142832409973,0.050074754516882
54573,Vrani,0.679169713949848,-18.71686208189473,0.05071800958217703
54617,Zavoi,0.14356711482459855,-16.96797782095359,0.05565456558132196
54699,Zorlentu Mare,0.06379684937230369,-19.985091362891193,0.04765287806982539
54975,Municipiul Cluj-Napoca,0.8241855966694367,-0.6918955189802918,0.5910530459958317
55008,Municipiul Dej,0.6292164387454123,-14.768027112966957,0.06341947491818063
55062,Cuzdrioara,0.6846064713684893,-18.765154995009564,0.050594088447699324
55106,Jichisu De Jos,0.04751945003840976,-19.98950160469504,0.047642865411168925
55160,Mica,0.9733418075382819,-18.579593148752764,0.05107358423653971
55259,Municipiul Turda,0.7797009039111444,-10.730928742137214,0.08524474250772865
55277,Mihai Viteazu,0.9322640709324619,-16.601137653103464,0.05681450936347164
55311,Sandulesti,0.2612686361617597,-18.920580012224193,0.05019934155463112
55357,Municipiul Campia Turzii,0.6879219859211323,-14.769257640760804,0.0634145260849295
55384,Municipiul Gherla,0.9082597184365461,-12.654976648549097,0.07323337313112539
55446,Oras Huedin,1.3347258710536958,-17.447507194370626,0.05420786610698037
55473,Aghiresu,1.3134691940582912,-17.439771640846182,0.05423060651059728
55598,Aiton,0.622937488104321,-18.76626019290112,0.05059125956255201
55623,Alunis,0.05245188946213945,-19.988196031627844,0.04764582904090781
55687,Apahida,0.5097995968651895,-17.840957819644256,0.05307585790343229
55776,Aschileu,0.8543948470918803,-18.690330505371094,0.05078634915382562
55838,Baciu,1.2123918410442638,-15.495368572424695,0.06062307705398592
55918,Baisoara,0.2336527624949759,-18.93673905918085,0.05015865418269097
56014,Belis,0.033245882303260976,-19.99310947081722,0.047634677530268316
56096,Bobalna,0.390361157929389,-18.882832844494395,0.05029464401884274
56210,Bontida,1.3425983564337314,-17.45670969276411,0.054180838115043144
56265,Borsa,0.6106676062928859,-18.790383522445662,0.050529591751763164
56327,Buza,1.2035792346797058,-18.46217443955537,0.05138172012103525
56354,Caianu,1.1110613813931316,-18.50019809715452,0.05128153032178276
56425,Calarasi,0.9555546660962734,-18.54916933125124,0.05115306860641916
56461,Calatele,0.942720668472565,-17.658429004292568,0.05359508025943339
56522,Camarasu,1.0663943032635559,-18.569234721471066,0.05110061861043627
56568,Capusu Mare,1.2341715618542117,-18.464202434782877,0.05137636660688353
56666,Caseiu,0.5029946208966943,-18.81523318800728,0.05046622416763823
56773,Catina,0.9092565905710474,-18.64405465689,0.05090598745861551
56844,Ceanu Mare,0.48833400075178757,-18.842599532906153,0.05039662259683471
56988,Chinteni,0.7559805396822546,-17.685957386485917,0.05351612332816414
57083,Chiuiesti,0.10111692136399021,-18.975847537652754,0.050060454161711336
57163,Ciucea,0.06987290917033168,-18.985404545881376,0.05003651528315355
57225,Ciurila,0.34087616332800835,-17.902842411171413,0.05290209685126555
57314,Catcau,0.2586146835133682,-18.92248266776467,0.05019454737024507
57350,Cojocna,1.3671063095428566,-18.441304058537312,0.05143687877053017
57449,Cornesti,0.7728105089944656,-18.71387736364715,0.05072568838457032
57546,Dabaca,0.7256069052307774,-18.74876243197598,0.050636084334118155
57582,Feleacu,0.9475257815988776,-18.60354962565264,0.05101116986953367
57644,Fizesu Gherlii,1.3503008647825125,-18.449342333434522,0.051415620274262094
57706,Floresti,0.9489006783038005,-11.65316882055308,0.07903158601469519
57742,Frata,0.7513569535455207,-18.725827263686853,0.05069495877827611
57831,Geaca,0.9143158960031244,-17.656501846176447,0.05360061646309888
57902,Gilau,0.8421181028774811,-17.699383096386455,0.05347770003135793
57948,Garbau,1.224751245452723,-17.460312997229916,0.05417026245167437
58008,Iara,0.5624704364771557,-18.811038553378417,0.05047690949192908
58142,Iclod,0.32043318822958466,-18.90933892512357,0.05022768479460166
58204,Izvoru Crisului,0.7234125938630879,-19.679108912259366,0.048357983133749144
58259,Jucu,0.6150822250124748,-17.771224685639886,0.05327302915749588
58311,Luna,0.9510314953601084,-18.64628966325826,0.050900196278290746
58357,Maguri-Racatau,0.019209813098083978,-19.996361994800772,0.04762729849331161
58393,Manastireni,0.8187563141165792,-17.708951386416675,0.05345035001405977
58464,Margau,0.039035742537290995,-19.991678369969197,0.047637925008921875
58534,Marisel,-0.0,-21.0,0.045454545454545456
58552,Mintiu Gherlii,0.34729298805337305,-18.892881894527005,0.050269237273012884
58623,Mociu,1.126591528241843,-18.56061099537302,0.05112314744342832
58721,Moldovenesti,1.1757311177300422,-17.479163069668942,0.05411500489658892
58794,Palatca,1.2073836705707364,-18.507760215253544,0.05126165120781412
58856,Panticeu,0.8143070849158915,-18.694840455745265,0.050774719513317294
58918,Petrestii De Jos,0.20556454357977344,-18.94241593324015,0.05014437585434137
58990,Ploscos,0.12862243565642703,-19.96512727145408,0.04769825563432618
59041,Poieni,0.3499710220089792,-18.888599803225297,0.05028006043129451
59130,Recea-Cristur,0.790995327343006,-18.671642942688223,0.0508345948995425
59238,Risca,-0.0,-21.0,0.045454545454545456
59283,Sacuieu,0.5673907203525781,-19.76841013476223,0.0481500506543925
59327,Savadisla,1.108774544353586,-18.48507771293031,0.051321324694353125
59416,Sic,0.26517169702818133,-18.92148831260157,0.05019705276575336
59434,Sancraiu,0.7515894984034088,-18.670581468728557,0.05083733806190513
59498,Sanmartin,0.7445653394670531,-18.732231874685677,0.05067850440592542
59586,Sanpaul,0.7179082953830588,-18.71191468470349,0.05073073904768892
59657,Suatu,1.3772198721324718,-17.418953482408543,0.05429190105480605
59693,Tritenii De Jos,0.45339550394542905,-18.840326257075652,0.0504023969688185
59764,Tureni,1.1806657844224357,-18.51540991735537,0.051241557529913
59826,Taga,0.5379083021411273,-18.82553530959911,0.05043999994874392
59880,Unguras,1.04671069367217,-18.519419521551495,0.05123103168595228
59942,Vad,0.09180316348150726,-18.979580684611797,0.050051100460291265
60026,Valea Ierii,0.11327430349709672,-19.97015610651974,0.047686817156744686
60062,Viisoara,1.196462052264704,-18.51471367888799,0.05124338570654259
60099,Vultureni,0.8310588485697792,-18.69818325419897,0.050766103000226416
60169,Negreni,0.24691340091017924,-17.935621106561353,0.052810520149956505
60419,Municipiul Constanta,0.5373619838916384,-0.8612106184591666,0.5372847060306728
60455,Oras Eforie,0.7095983550908899,-9.79998314446747,0.09259273710184188
60482,Municipiul Mangalia,0.6027842129749758,-9.826490320236818,0.09236603649206662
60507,Oras Navodari,0.35068271003608115,-10.915935260413955,0.08392123472859993
60534,Oras Techirghiol,0.8814058481953257,-12.70126906940746,0.07298593983770638
60570,Agigea,0.5362784211054997,-14.832665690721873,0.06316055802188836
60598,23-Aug,0.49734812155712205,-16.831288147678293,0.05608119793242218
60632,Limanu,0.550249894045975,-12.848240232866724,0.07221134116569193
60687,Oras Ovidiu,0.5738821793371609,-12.838270973192811,0.07226336309913121
60721,Tuzla,0.460437479564225,-15.861136162953692,0.05930798436923497
60776,Oras Cernavoda,0.4434658847046681,-13.880026530821423,0.06720418125120083
60801,Oras Harsova,0.7957491165484578,-15.726217864514918,0.05978637897103592
60847,Municipiul Medgidia,1.0198057351811192,-9.652518599290005,0.09387451340067601
60883,Adamclisi,0.15495722011811952,-19.956117400970072,0.047718763016364345
60945,Albesti,0.20353105455675674,-17.94451212100051,0.05278573518351379
61005,Aliman,0.015633924754095644,-19.99713159430006,0.047625552828914154
61069,Oras Baneasa,1.1030874648796327,-18.553703693683673,0.05114120657985753
61121,Castelu,1.1254962843204337,-15.615108818630077,0.06018618420835901
61167,Cerchezu,-0.0,-21.0,0.045454545454545456
61210,Chirnogeni,0.07028168815315339,-18.98466358110554,0.050038370470516604
61256,Ciobanu,-0.0,-21.0,0.045454545454545456
61283,Ciocarlia,0.5688091808450536,-18.78497829644403,0.05054339635943552
61318,Cobadin,1.0587641687731366,-17.63342261598456,0.05366700582115046
61372,Cogealac,0.03110425615562396,-17.9946141221016,0.05264650250706742
61452,Comana,0.5132554234356012,-18.819534602994946,0.05045527153038645
61513,Corbu,0.09640630269378925,-16.978901050297253,0.05562075219182913
61559,Crucea,0.0443347751221687,-18.991340007477085,0.05002165935980198
61620,Cumpana,0.5235650289580069,-13.850595279251474,0.06733736804457605
61675,Deleni,0.13451924024219203,-19.963150588280165,0.047702753256901584
61737,Dobromir,0.9589355036469019,-19.528192635692793,0.04871349454609459
61808,Garliciu,-0.0,-21.0,0.045454545454545456
61826,Ghindaresti,0.17209818872559737,-18.95294586054846,0.05011791276280806
61871,Independenta,0.9918254386501774,-17.630001111111113,0.053676862069728506
61951,Ion Corvin,0.2831418739901533,-18.921432000046586,0.05019719465938299
62020,Istria,0.025596039426134098,-19.994923890734157,0.04763056085387084
62057,Lipnita,0.463168808268655,-18.84657126343429,0.0503865371366398
62137,Mereni,0.5412017876788605,-17.81914077650912,0.05313738878282074
62191,Mihail Kogalniceanu,0.50275829611605,-14.860904255319149,0.06304810771836276
62253,Mihai Viteazu,0.3080151918607503,-18.89872619877921,0.050254473075836886
62280,Mircea Voda,0.04292391350118242,-19.990691974192558,0.04764016361297049
62360,Oras Murfatlar,0.5936009979240613,-16.819207749341842,0.05611921776022479
62397,Oras Negru Voda,0.3319338460579771,-17.909301726600074,0.052884025780459205
62440,Nicolae Balcescu,0.20436193559669474,-16.95014155632908,0.055709867070513876
62486,Oltina,-0.0,-21.0,0.045454545454545456
62538,Ostrov,0.28955406315578713,-17.915093106517894,0.05286783387047739
62609,Pantelimon,-0.0,-21.0,0.045454545454545456
62672,Pecineaga,0.2956160095092877,-17.9221296845598,0.0528481738932371
62707,Pestera,-0.0,-21.0,0.045454545454545456
62761,Poarta Alba,0.19889736603944513,-16.9544556858905,0.05569648100141791
62798,Rasova,-0.0,-21.0,0.045454545454545456
62823,Saraiu,-0.0,-21.0,0.045454545454545456
62878,Sacele,0.020760441863596872,-19.996019916322815,0.04762807446294027
62903,Seimeni,-0.0,-21.0,0.045454545454545456
62949,Silistea,0.1862830160396991,-19.94482064825902,0.04774450050414359
62985,Targusor,-0.0,-21.0,0.045454545454545456
63045,Topalu,-0.0,-21.0,0.045454545454545456
63072,Topraisar,0.4109364366837401,-17.86068949267079,0.053020331011154026
63125,Valu Lui Traian,0.782832048905415,-12.740234412318696,0.07277896213353231
63152,Lumina,0.42405996309184624,-16.882930914425824,0.05591924527278237
63161,Dumbraveni,-0.0,-21.0,0.045454545454545456
63170,Vulturu,-0.0,-21.0,0.045454545454545456
63189,Tortoman,-0.0,-21.0,0.045454545454545456
63198,Amzacea,0.735937069209256,-17.7455828028801,0.053345900765825134
63278,Horia,0.027700014548547792,-19.994434180638184,0.04763167187054918
63286,Costinesti,0.11131328463249467,-16.977324378790833,0.0556256303179228
63294,Baraganu,0.2052909617775318,-16.94993435943866,0.055710510131986496
63300,Cuza Voda,0.7864546465839443,-19.640556731678753,0.04844830558592531
63318,Saligny,-0.0,-21.0,0.045454545454545456
63326,Gradina,0.299603392963207,-18.905969289901925,0.05023618721783565
63334,Fantanele,-0.0,-21.0,0.045454545454545456
63394,Municipiul Sfantu Gheorghe,0.853915462862014,-7.640838192926585,0.11572951346532595
63447,Oras Baraolt,0.2847499249356455,-17.92140587671318,0.05285019551484348
63526,Oras Covasna,1.110617416346073,-14.52059506131228,0.06443051932284928
63553,Comandau,0.34833203459108597,-18.88968726310866,0.05027731139115482
63580,Oras Intorsura Buzaului,0.05825782083911404,-18.987943433064014,0.050030159598400806
63633,Barcani,0.22080747822303293,-18.93567444973678,0.050161332766607426
63688,Sita Buzaului,0.012434068210292738,-19.997794931021545,0.04762404830054933
63740,Municipiul Targu Secuiesc,0.503122803641738,-16.835174194351197,0.05606897858708454
63777,Aita Mare,0.43305785407660496,-19.83787397011399,0.047989540652478076
63802,Batani,0.6547303839731147,-18.753915206619343,0.05062287599902777
63866,Belin,1.4410725581012724,-18.392646600595555,0.051565937367687074
63893,Bodoc,0.26261470400529713,-18.922767774593197,0.050193829055984115
63937,Borosneu Mare,0.29161228194523975,-18.91744588567427,0.0502072407144962
64005,Brates,0.12552482654559327,-19.966155870356562,0.04769591555950754
64041,Bradut,0.9357337866355188,-18.648099302362795,0.05089550824286319
64096,Bretcu,1.015726864572758,-17.591102694830298,0.05378917089614453
64130,Catalina,0.09714036526396821,-18.97693528488933,0.05005772836218806
64194,Cernat,0.11253449492095882,-18.972792543059526,0.05006811129911307
64238,Chichis,1.0405717984425098,-18.49833688706881,0.051286425390628804
64265,Dobarlau,0.1250677937184993,-18.970729578027548,0.05007328330659651
64318,Ghelinta,0.18060872396973354,-18.954851840100762,0.050113125770767465
64345,Ghidfalau,0.11960154197731249,-18.970747917280185,0.050073237324012546
64390,Haghig,1.5672635142176525,-18.341698143140565,0.05170176851067469
64425,Ilieni,0.567077194606881,-18.776092957418868,0.050566105355246964
64461,Lemnia,0.16827333166636296,-18.95672777123332,0.050108415140154024
64504,Malnas,0.32714749707465596,-19.88733184642792,0.04787590906068822
64568,Moacsa,0.355774445747585,-18.896561244427662,0.05025994128910419
64602,Ojdula,1.0506664519247135,-17.573082263252473,0.05384135954528865
64639,Ozun,0.7291824338342009,-17.736804636111373,0.05337089324573005
64719,Poian,0.03758600950488712,-19.992041059402432,0.047637101945934665
64773,Reci,0.10652677687071549,-19.97231182086629,0.04768191549608066
64826,Sanzieni,0.06885725218217298,-18.985072158329476,0.050037347480039754
64871,Turia,0.08569009504933357,-19.978741638675913,0.04766730136741965
64906,Valea Crisului,0.11916821217935596,-18.971726759299465,0.05007078316522474
64942,Valcele,1.3688163680861742,-17.420773938088114,0.054286535590794494
64997,Varghis,0.054129892789432706,-19.9877455638485,0.04764685168103549
65011,Zagon,0.9995624762537576,-19.500303237692666,0.04877976625054797
65048,Zabala,1.1334025109349348,-18.55030209597642,0.05115010474471423
65099,Valea Mare,0.09702043712493197,-19.975289040231733,0.04767514755491313
65105,Mereni,0.10545940491609888,-19.972649637583956,0.047681147460164205
65113,Arcus,0.25123240384659884,-18.928057579332958,0.05018050535126327
65121,Bixad,0.2159450066217252,-18.943320165179905,0.0501421023038056
65139,Micfalau,0.17177607044875934,-18.95318785621103,0.050117304924221416
65147,Dalnic,0.13306748290765347,-18.968730527515177,0.050078296095091616
65154,Estelnic,0.06558444313806877,-19.9845899703785,0.047654016657536956
65342,Municipiul Targoviste,0.3362153908382641,-9.907183350026683,0.09168269826485989
65379,Aninoasa,0.01729332586306077,-18.997085390873863,0.050007287584838404
65413,Doicesti,0.014796684120662793,-19.99730761090546,0.047625153592578975
65431,Razvad,0.05492182490992892,-14.990552989439468,0.06253692418645078
65477,Sotanga,0.01950446899998724,-19.996297363919584,0.047627445099840224
65501,Ulmi,0.1438615476789333,-19.959970152996092,0.047709991603068026
65609,Oras Fieni,0.05007708504364628,-16.990541062731566,0.05558476515592725
65645,Motaieni,0.04124595012807966,-19.991120058227196,0.04763919205959965
65681,Oras Gaesti,0.1491740912083583,-16.96161381001242,0.05567428464821828
65707,Gura Foii,0.05842745555499332,-19.986577794010227,0.04764950292588484
65752,Petresti,0.032188832511777475,-18.994032101665923,0.05001492419914035
65841,Municipiul Moreni,0.14140726565116862,-15.963848208512747,0.0589488887019269
65869,Iedera,0.436982351837734,-19.83594812072745,0.04799397628587908
65921,Oras Pucioasa,0.08743772986221345,-16.979797696780324,0.055617978403565235
66009,Branesti,-0.0,-21.0,0.045454545454545456
66081,Oras Titu,0.23277661376819497,-17.929587854739005,0.05282735195682831
66152,Branistea,0.15567822721428076,-19.955864275922615,0.047719339409396586
66198,Baleni,1.3591717525013807,-17.50846152880093,0.05402934211705845
66223,Barbuletu,-0.0,-21.0,0.045454545454545456
66330,Bezdead,-0.0,-21.0,0.045454545454545456
66401,Bilciuresti,0.12791429715016803,-18.967840688831238,0.050080527763792584
66438,Buciumeni,-0.0,-21.0,0.045454545454545456
66474,Bucsani,0.18932270069319823,-17.948801666947876,0.05277378578215242
66526,Candesti,-0.0,-21.0,0.045454545454545456
66580,Cobia,-0.0,-21.0,0.045454545454545456
66697,Cojasca,0.7664337414557666,-18.655328696329722,0.05087678845008234
66731,Comisani,0.015835059200182376,-18.997361622265657,0.05000659681458029
66768,Contesti,0.624533192232529,-19.736740145479693,0.048223587361583706
66857,Corbii Mari,0.48777899039660194,-19.81044771213299,0.048052786457687596
66955,Cornatelu,0.2350843961807622,-19.926078826767167,0.04778726144913831
67014,Cornesti,0.012786918194862676,-19.99772307112352,0.04762421128294713
67121,Costestii Din Vale,0.7527828954258075,-19.66132004495129,0.04839961811851202
67167,Crangurile,0.7855602922535472,-19.64111328125,0.0484469992666714
67256,Darmanesti,0.11253958183337603,-19.970392508107125,0.047686279577904965
67292,Dobra,0.015167197704947602,-19.997229922226218,0.047625329803216994
67327,Dragodana,0.03238824254986505,-18.993953902662994,0.050015119814135915
67407,Dragomiresti,0.34094060652262004,-19.88117426222813,0.04789002703784221
67470,Finta,-0.0,-21.0,0.045454545454545456
67522,Glodeni,0.01800645982959157,-19.996624075240963,0.04762670400805963
67595,Gura Ocnitei,0.3851968873060454,-19.86083457465093,0.047936720672486964
67648,Gura Sutii,0.36227158179260976,-19.871480270460793,0.04791227009496257
67675,Hulubesti,-0.0,-21.0,0.045454545454545456
67737,I. L. Caragiale,0.6817324792013005,-17.71943451683913,0.0534204171125173
67773,Lucieni,0.12582185998419712,-19.966057531346216,0.04769613927200698
67835,Ludesti,0.8295146112387881,-19.613437614025628,0.048512044362731044
67906,Lunguletu,0.006797825510382136,-19.998891557702756,0.04762156122632019
67942,Malu Cu Flori,-0.0,-21.0,0.045454545454545456
68002,Manesti,0.5602005720877952,-19.77230780787722,0.04814101587791717
68048,Matasaru,0.39311604249583104,-19.85710348615143,0.04794529598340315
68128,Mogosani,0.1780386872437149,-19.947851910332133,0.047737591628990314
68182,Moroeni,0.6930292132291985,-19.697191501884113,0.048315734040967236
68253,Morteni,0.05760207160221676,-19.986803617555953,0.04764899020465778
68280,Nucet,0.2982348782878412,-18.90349737088713,0.05024242631160397
68324,Ocnita,-0.0,-21.0,0.045454545454545456
68342,Odobesti,0.4180172717354816,-19.84519481152008,0.04797268670510821
68404,Pietrosita,0.034017078936433076,-19.992921582220088,0.04763510386505459
68431,Poiana,0.47064307228676905,-19.81916789305407,0.04803265938085986
68468,Potlogi,0.9296044269469561,-19.547995539676563,0.048666547453209176
68529,Produlesti,0.31772712758411026,-19.891486460667718,0.04786638815206827
68565,Pucheni,-0.0,-21.0,0.045454545454545456
