,RM_Adulti,RM_Barbati,RM_femei,RM_cancer,RM_cardio,RM_vatamari,RM5_boli_diareice,RM5_HIV,RM5_vatamari,RM5_malaria,RM5_pojar,RM5_neonatal,RM5_pneumonie,SV,Tuberculoza,Polio
Bahamas,-37.093264248704656,-45.58031088082902,-26.792746113989665,-19.10994764397907,-149.77486910994764,-8.162303664921467,-8.540641711229945,1.977005347593583,7.915508021390375,-4.070053475935829,-1.3342245989304813,0.29946524064170177,-5.937433155080215,6.6282722513089,-95.5130890052356,-2.5751295336787563
Bahrain,-124.09326424870466,-98.58031088082902,-154.79274611398966,-4.109947643979069,-59.774869109947645,-44.16230366492147,-8.640641711229947,-3.1229946524064167,5.115508021390374,-4.070053475935829,-1.3342245989304813,2.7994652406417018,-9.837433155080214,6.6282722513089,-92.5130890052356,-2.5751295336787563
Bangladesh,24.906735751295344,70.41968911917098,-18.792746113989665,-20.10994764397907,56.225130890052355,19.837696335078533,10.659358288770054,-3.322994652406417,-2.384491978609625,-3.370053475935829,0.6657754010695187,2.1994652406417003,6.362566844919787,-3.3717277486911,99.4869109947644,-2.5751295336787563
Barbados,-100.09326424870466,-93.58031088082902,-103.79274611398966,3.890052356020931,-126.77486910994764,-51.16230366492147,-9.340641711229946,-1.622994652406417,-3.384491978609625,-4.070053475935829,-1.3342245989304813,20.5994652406417,-11.237433155080215,8.6282722513089,-127.5130890052356,-2.5751295336787563
Belarus,12.906735751295344,-62.58031088082902,84.20725388601034,11.89005235602093,220.22513089005236,72.83769633507853,-7.840641711229946,-0.12299465240641672,13.015508021390376,-4.070053475935829,-1.3342245989304813,-5.700534759358298,-2.2374331550802147,3.6282722513089,-66.5130890052356,-2.5751295336787563
Belgium,-129.09326424870466,-119.58031088082902,-139.79274611398966,16.89005235602093,-209.77486910994764,-36.16230366492147,-9.040641711229945,-2.822994652406417,4.615508021390374,-4.070053475935829,-1.3342245989304813,6.899465240641703,-10.437433155080214,13.6282722513089,-123.5130890052356,-2.5751295336787563
Belize,-30.093264248704656,-37.58031088082902,-26.792746113989665,15.89005235602093,-54.774869109947645,-2.162303664921467,-5.840641711229946,-2.322994652406417,4.7155080213903755,-4.070053475935829,-1.3342245989304813,5.799465240641702,-4.337433155080214,2.6282722513089,-90.5130890052356,-2.5751295336787563
Benin,105.90673575129534,126.41968911917098,88.20725388601034,22.89005235602093,60.225130890052355,34.83769633507853,7.659358288770054,-1.1229946524064167,-2.984491978609625,23.12994652406417,3.9657754010695188,-18.2005347593583,9.862566844919787,-13.3717277486911,-54.5130890052356,-2.5751295336787563
Bhutan,21.906735751295344,23.419689119170982,14.207253886010335,-19.10994764397907,69.22513089005236,30.837696335078533,11.659358288770054,-2.622994652406417,-2.6844919786096253,-3.2700534759358293,-0.13422459893048133,-4.3005347593583,7.562566844919786,-4.3717277486911,-11.5130890052356,-2.5751295336787563
Bolivia,1.9067357512953436,12.419689119170982,-6.792746113989665,124.89005235602093,-111.77486910994764,-1.1623036649214669,4.659358288770054,-3.222994652406417,0.015508021390374438,-3.370053475935829,-1.2342245989304812,-5.3005347593583,5.862566844919787,-3.3717277486911,93.4869109947644,-2.5751295336787563
Bosnia and Herzegovina,-112.09326424870466,-108.58031088082902,-112.79274611398966,-10.10994764397907,120.22513089005236,-38.16230366492147,-8.740641711229946,-3.322994652406417,-1.384491978609625,-4.070053475935829,-1.3342245989304813,9.499465240641705,-8.737433155080215,6.6282722513089,-76.5130890052356,-2.5751295336787563
Botswana,340.90673575129534,363.419689119171,323.20725388601034,-7.109947643979069,-33.774869109947645,-9.162303664921467,-8.240641711229946,50.47700534759358,-1.7844919786096254,-4.070053475935829,-1.2342245989304812,-2.900534759358301,-9.837433155080214,-21.3717277486911,460.4869109947644,-2.5751295336787563
Brazil,-37.093264248704656,-53.58031088082902,-21.792746113989665,10.89005235602093,-30.774869109947645,-0.16230366492146686,2.659358288770054,-3.022994652406417,-1.884491978609625,-3.570053475935829,-1.3342245989304813,-5.200534759358298,1.9625668449197846,2.6282722513089,-79.5130890052356,-2.5751295336787563
Brunei Darussalam,-119.09326424870466,-92.58031088082902,-147.79274611398966,-17.10994764397907,-161.77486910994764,-48.16230366492147,-8.240641711229946,-3.322994652406417,4.115508021390374,-4.070053475935829,-1.3342245989304813,20.499465240641705,-10.537433155080215,7.6282722513089,-77.5130890052356,-2.5751295336787563
Bulgaria,-69.09326424870466,-90.58031088082902,-47.792746113989665,-6.109947643979069,182.22513089005236,-39.16230366492147,-7.040641711229946,-3.322994652406417,0.11550802139037497,-4.070053475935829,-1.3342245989304813,4.099465240641699,4.862566844919787,7.6282722513089,-95.5130890052356,0.4248704663212437
Burkina Faso,184.90673575129534,189.41968911917098,189.20725388601034,30.89005235602093,87.22513089005236,67.83769633507853,9.659358288770054,0.6770053475935831,-3.584491978609625,16.22994652406417,2.0657754010695184,-24.900534759358298,12.062566844919786,-21.3717277486911,41.4869109947644,-2.5751295336787563
Burundi,226.90673575129534,244.41968911917098,219.20725388601034,14.89005235602093,67.22513089005236,219.83769633507853,8.659358288770054,4.6770053475935836,-3.2844919786096254,4.329946524064171,1.6657754010695187,-19.900534759358298,11.562566844919786,-22.3717277486911,178.4869109947644,-2.5751295336787563
Cambodia,77.90673575129534,50.41968911917098,113.20725388601034,16.89005235602093,20.225130890052355,-9.162303664921467,7.659358288770054,-1.322994652406417,-3.384491978609625,-3.170053475935829,0.9657754010695185,-13.400534759358298,9.362566844919787,-9.3717277486911,390.4869109947644,-2.5751295336787563
Cameroon,154.90673575129534,170.41968911917098,142.20725388601034,18.89005235602093,64.22513089005236,36.83769633507853,7.659358288770054,3.8770053475935833,-2.884491978609625,18.72994652406417,2.7657754010695186,-18.400534759358298,10.262566844919785,-16.3717277486911,26.4869109947644,-2.5751295336787563
Canada,-148.09326424870466,-126.58031088082902,-169.79274611398966,6.890052356020931,-230.77486910994764,-47.16230366492147,-9.140641711229947,-3.322994652406417,2.115508021390375,-4.070053475935829,-1.3342245989304813,15.299465240641702,-10.137433155080215,14.6282722513089,-133.5130890052356,-2.5751295336787563
Cape Verde,-16.093264248704656,-24.580310880829018,14.207253886010335,-4.109947643979069,-15.774869109947645,-42.16230366492147,2.659358288770054,0.3770053475935833,-1.5844919786096252,0.2299465240641707,3.0657754010695193,-17.3005347593583,2.062566844919786,3.6282722513089,26.4869109947644,-2.5751295336787563
Central African Republic,204.90673575129534,236.41968911917098,178.20725388601034,22.89005235602093,73.22513089005236,64.83769633507853,5.659358288770054,9.077005347593584,-3.084491978609625,14.42994652406417,5.165775401069519,-16.0005347593583,7.462566844919785,-20.3717277486911,159.4869109947644,-2.5751295336787563
Chad,194.90673575129534,202.41968911917098,187.20725388601034,24.89005235602093,71.22513089005236,49.83769633507853,8.659358288770054,0.7770053475935828,-3.2844919786096254,18.22994652406417,5.665775401069519,-19.2005347593583,11.562566844919786,-16.3717277486911,119.4869109947644,-2.5751295336787563
Chile,-126.09326424870466,-118.58031088082902,-132.79274611398966,5.890052356020931,-206.77486910994764,-31.162303664921467,-8.840641711229946,-3.222994652406417,4.015508021390374,-4.070053475935829,-1.3342245989304813,9.599465240641699,-5.0374331550802145,9.6282722513089,-116.5130890052356,-2.5751295336787563
China,-94.09326424870466,-81.58031088082902,-109.79274611398966,16.89005235602093,-80.77486910994764,-2.162303664921467,2.659358288770054,-3.222994652406417,3.315508021390375,-3.670053475935829,-0.9342245989304813,5.999465240641705,2.1625668449197857,6.6282722513089,-34.5130890052356,-2.5751295336787563
Colombia,-55.093264248704656,-81.58031088082902,-28.792746113989665,-14.10994764397907,-131.77486910994764,59.83769633507853,0.6593582887700542,-1.922994652406417,-0.48449197860962556,-3.870053475935829,-1.3342245989304813,18.899465240641703,-0.8374331550802143,4.6282722513089,-88.5130890052356,-2.5751295336787563
Comoros,12.906735751295344,8.419689119170982,17.207253886010335,-3.109947643979069,9.225130890052355,1.8376963350785331,4.659358288770054,0.3770053475935833,-1.6844919786096253,15.32994652406417,4.565775401069519,-5.900534759358301,5.062566844919786,-2.3717277486911,-83.5130890052356,-2.5751295336787563
Congo,180.90673575129534,201.41968911917098,163.20725388601034,2.890052356020931,21.225130890052355,65.83769633507853,1.6593582887700542,5.977005347593584,-2.484491978609625,21.62994652406417,5.265775401069519,-12.3005347593583,2.362566844919785,-11.3717277486911,209.4869109947644,-2.5751295336787563
Cook Islands,-80.09326424870466,-71.58031088082902,-90.79274611398966,-62.10994764397907,-45.774869109947645,-43.16230366492147,-8.640641711229947,-3.322994652406417,-4.884491978609625,-4.070053475935829,-0.8342245989304813,52.899465240641696,-10.137433155080215,4.6282722513089,-121.5130890052356,-2.5751295336787563
Costa Rica,-122.09326424870466,-108.58031088082902,-136.79274611398966,-6.109947643979069,-186.77486910994764,-26.162303664921467,-6.340641711229946,-3.1229946524064167,-1.1844919786096253,-4.070053475935829,-1.3342245989304813,15.499465240641705,-7.237433155080215,9.6282722513089,-122.5130890052356,-2.5751295336787563
Cote d'Ivoire,169.90673575129534,167.41968911917098,164.20725388601034,28.89005235602093,64.22513089005236,97.83769633507853,5.659358288770054,2.2770053475935828,-2.884491978609625,16.42994652406417,1.1657754010695187,-8.3005347593583,8.362566844919787,-18.3717277486911,224.4869109947644,-2.5751295336787563
Croatia,-97.09326424870466,-113.58031088082902,-82.79274611398966,35.89005235602093,-15.774869109947645,-33.16230366492147,-9.040641711229945,-3.322994652406417,3.415508021390375,-4.070053475935829,-1.3342245989304813,22.0994652406417,-9.937433155080214,9.6282722513089,-90.5130890052356,-2.5751295336787563
Cuba,-114.09326424870466,-97.58031088082902,-129.79274611398966,-2.109947643979069,-156.77486910994764,-27.162303664921467,-8.040641711229945,-3.322994652406417,2.815508021390375,-4.070053475935829,-1.3342245989304813,6.6994652406417,-7.137433155080215,10.6282722513089,-125.5130890052356,-2.5751295336787563
Cyprus,-147.09326424870466,-131.58031088082902,-162.79274611398966,-37.10994764397907,-17.774869109947645,-48.16230366492147,-6.140641711229946,-3.222994652406417,0.31550802139037515,-4.070053475935829,-1.3342245989304813,18.2994652406417,-9.537433155080215,10.6282722513089,-133.5130890052356,-2.5751295336787563
Czech Republic,-105.09326424870466,-111.58031088082902,-97.79274611398966,45.89005235602093,-56.774869109947645,-31.162303664921467,-9.140641711229947,-3.322994652406417,7.415508021390375,-4.070053475935829,-1.3342245989304813,5.6994652406417,-7.637433155080215,10.6282722513089,-124.5130890052356,-2.5751295336787563
Democratic People's Republic of Korea,-29.093264248704656,-21.580310880829018,-37.792746113989665,-29.10994764397907,-0.7748691099476446,-16.162303664921467,9.659358288770054,-2.622994652406417,-2.084491978609625,-3.370053475935829,-0.5342245989304812,-1.400534759358301,3.9625668449197846,1.6282722513088999,38.4869109947644,-2.5751295336787563
Democratic Republic of the Congo,223.90673575129534,206.41968911917098,241.20725388601034,29.89005235602093,93.22513089005236,191.83769633507853,8.659358288770054,0.3770053475935833,-3.484491978609625,12.82994652406417,3.365775401069519,-17.5005347593583,11.862566844919787,-20.3717277486911,199.4869109947644,-2.5751295336787563
Denmark,-129.09326424870466,-110.58031088082902,-147.79274611398966,35.89005235602093,-189.77486910994764,-41.16230366492147,-9.040641711229945,-3.322994652406417,0.4155080213903748,-4.070053475935829,-1.3342245989304813,30.5994652406417,-10.337433155080214,12.6282722513089,-130.5130890052356,-2.5751295336787563
Djibouti,95.90673575129534,89.41968911917098,101.20725388601034,-15.10994764397907,161.22513089005236,10.837696335078533,7.659358288770054,-0.6229946524064167,-3.2844919786096254,-3.2700534759358293,3.0657754010695193,-16.2005347593583,9.162566844919784,-14.3717277486911,572.4869109947645,-2.5751295336787563
Dominica,-77.09326424870466,-71.58031088082902,-80.79274611398966,12.89005235602093,-114.77486910994764,-36.16230366492147,-9.340641711229946,-3.322994652406417,-5.084491978609625,-4.070053475935829,-1.3342245989304813,56.69946524064171,-11.237433155080215,6.6282722513089,-122.5130890052356,-2.5751295336787563
Dominican Republic,-44.093264248704656,-57.58031088082902,-32.792746113989665,-0.1099476439790692,9.225130890052355,-22.162303664921467,2.659358288770054,0.577005347593583,-2.1844919786096253,-3.470053475935829,-1.2342245989304812,3.9994652406417046,1.7625668449197853,2.6282722513089,-34.5130890052356,-0.5751295336787563
Ecuador,-44.093264248704656,-46.58031088082902,-41.792746113989665,-2.109947643979069,-127.77486910994764,7.837696335078533,1.6593582887700542,-2.222994652406417,-0.48449197860962556,-3.570053475935829,-1.2342245989304812,6.599465240641699,0.7625668449197853,4.6282722513089,12.4869109947644,-2.5751295336787563
Egypt,-29.093264248704656,-25.580310880829018,-32.792746113989665,-47.10994764397907,188.22513089005236,-46.16230366492147,3.659358288770054,-3.322994652406417,-2.984491978609625,-3.670053475935829,-1.2342245989304812,1.099465240641699,3.362566844919785,1.6282722513088999,-108.5130890052356,2.4248704663212437
El Salvador,-20.093264248704656,-43.58031088082902,5.207253886010335,-29.10994764397907,-148.77486910994764,19.837696335078533,2.659358288770054,-1.622994652406417,-1.384491978609625,-3.570053475935829,-1.3342245989304813,-3.3005347593582997,2.1625668449197857,2.6282722513089,-74.5130890052356,-2.5751295336787563
Equatorial Guinea,190.90673575129534,204.41968911917098,180.20725388601034,23.89005235602093,66.22513089005236,62.83769633507853,4.659358288770054,4.077005347593584,-2.584491978609625,19.92994652406417,6.065775401069519,-15.700534759358298,6.062566844919786,-11.3717277486911,82.4869109947644,-2.5751295336787563
Eritrea,34.906735751295344,40.41968911917098,38.207253886010335,1.8900523560209308,26.225130890052355,10.837696335078533,6.659358288770054,2.8770053475935833,-2.084491978609625,9.52994652406417,1.1657754010695187,-15.8005347593583,7.362566844919787,-7.3717277486911,-54.5130890052356,-2.5751295336787563
Estonia,-11.093264248704656,-67.58031088082902,48.207253886010335,18.89005235602093,63.225130890052355,62.83769633507853,-7.940641711229945,-3.322994652406417,12.815508021390373,-4.070053475935829,-1.3342245989304813,11.099465240641699,-9.137433155080215,6.6282722513089,-73.5130890052356,-2.5751295336787563
Ethiopia,125.90673575129534,131.41968911917098,122.20725388601034,15.89005235602093,63.225130890052355,22.837696335078533,7.659358288770054,0.47700534759358293,-3.384491978609625,2.0299465240641705,2.865775401069519,-13.000534759358299,11.062566844919786,-16.3717277486911,188.4869109947644,-1.5751295336787563
Fiji,10.906735751295344,-4.580310880829018,22.207253886010335,-45.10994764397907,98.22513089005236,-41.16230366492147,1.6593582887700542,-3.1229946524064167,-2.1844919786096253,-4.070053475935829,-1.3342245989304813,-2.0005347593582954,-2.0374331550802154,1.6282722513088999,-111.5130890052356,-2.5751295336787563
Finland,-125.09326424870466,-124.58031088082902,-126.79274611398966,-16.10994764397907,-170.77486910994764,-21.162303664921467,-8.540641711229945,-3.322994652406417,1.8155080213903751,-4.070053475935829,-1.3342245989304813,11.899465240641703,-10.037433155080215,13.6282722513089,-129.5130890052356,-2.5751295336787563
France,-129.09326424870466,-126.58031088082902,-131.79274611398966,10.89005235602093,-253.77486910994764,-33.16230366492147,-8.440641711229945,-3.322994652406417,3.2155080213903755,-4.070053475935829,-1.3342245989304813,9.399465240641703,-10.637433155080215,14.6282722513089,-123.5130890052356,-2.5751295336787563
Gabon,61.906735751295344,66.41968911917098,55.207253886010335,26.89005235602093,38.225130890052355,21.837696335078533,-0.5406417112299451,6.777005347593583,-2.584491978609625,24.22994652406417,3.0657754010695193,-8.100534759358297,-0.5374331550802154,-6.3717277486911,114.4869109947644,-2.5751295336787563
Gambia,60.906735751295344,64.41968911917098,58.207253886010335,12.89005235602093,41.225130890052355,27.837696335078533,2.659358288770054,-2.0229946524064166,-2.484491978609625,25.32994652406417,1.1657754010695187,-6.600534759358297,4.262566844919785,-7.3717277486911,86.4869109947644,-2.5751295336787563
Georgia,-78.09326424870466,-98.58031088082902,-52.792746113989665,-40.10994764397907,212.22513089005236,-56.16230366492147,2.659358288770054,-3.322994652406417,-3.884491978609625,-3.7700534759358293,-1.2342245989304812,8.899465240641703,1.2625668449197853,6.6282722513089,-57.5130890052356,-1.5751295336787563
Germany,-135.09326424870466,-124.58031088082902,-145.79274611398966,9.89005235602093,-160.77486910994764,-52.16230366492147,-9.140641711229947,-3.222994652406417,1.5155080213903744,-4.070053475935829,-1.3342245989304813,7.499465240641705,-10.537433155080215,14.6282722513089,-128.5130890052356,-2.5751295336787563
Ghana,68.90673575129534,80.41968911917098,58.207253886010335,6.890052356020931,32.225130890052355,15.837696335078533,2.659358288770054,2.3770053475935833,-2.084491978609625,28.92994652406417,1.5657754010695186,-14.700534759358298,3.362566844919785,-7.3717277486911,70.4869109947644,-2.5751295336787563
Greece,-147.09326424870466,-139.58031088082902,-153.79274611398966,0.8900523560209308,-113.77486910994764,-46.16230366492147,-9.340641711229946,-3.322994652406417,0.7155080213903746,-4.070053475935829,-1.3342245989304813,19.7994652406417,-8.637433155080215,13.6282722513089,-118.5130890052356,-2.5751295336787563
Grenada,16.906735751295344,39.41968911917098,-3.792746113989665,67.89005235602093,76.22513089005236,-30.162303664921467,-7.740641711229946,-0.7229946524064168,0.11550802139037497,-4.070053475935829,-1.3342245989304813,0.5994652406416989,-1.7374331550802147,1.6282722513088999,-134.5130890052356,-2.5751295336787563
Guatemala,8.906735751295344,-2.5803108808290176,22.207253886010335,-38.10994764397907,-183.77486910994764,16.837696335078533,3.659358288770054,-0.6229946524064167,-3.584491978609625,-3.670053475935829,-1.2342245989304812,-5.900534759358301,3.7625668449197853,-0.37172774869110015,-56.5130890052356,-2.5751295336787563
Guinea,134.90673575129534,134.41968911917098,135.20725388601034,24.89005235602093,60.225130890052355,65.83769633507853,7.659358288770054,-1.022994652406417,-3.6844919786096253,20.42994652406417,4.165775401069519,-14.400534759358298,9.662566844919784,-12.3717277486911,58.4869109947644,-2.5751295336787563
Guinea-Bissau,184.90673575129534,167.41968911917098,202.20725388601034,27.89005235602093,77.22513089005236,56.83769633507853,9.659358288770054,-0.7229946524064168,-3.6844919786096253,16.92994652406417,2.0657754010695184,-19.100534759358297,12.162566844919784,-16.3717277486911,53.4869109947644,-2.5751295336787563
Guyana,111.90673575129534,106.41968911917098,123.20725388601034,-45.10994764397907,154.22513089005236,15.837696335078533,11.659358288770054,4.377005347593583,1.115508021390375,-3.370053475935829,-1.3342245989304813,-9.500534759358295,-6.0374331550802145,-2.3717277486911,-38.5130890052356,-2.5751295336787563
Haiti,76.90673575129534,67.41968911917098,88.20725388601034,-19.10994764397907,30.225130890052355,-43.16230366492147,7.659358288770054,4.977005347593584,-4.684491978609625,-3.370053475935829,-0.8342245989304813,-16.8005347593583,8.962566844919785,-13.3717277486911,214.4869109947644,4.424870466321243
Honduras,-11.093264248704656,-29.580310880829018,6.207253886010335,7.890052356020931,-23.774869109947645,-15.162303664921467,2.659358288770054,2.977005347593583,-0.884491978609625,-3.670053475935829,-1.3342245989304813,-0.10053475935829681,2.562566844919786,0.6282722513088999,-50.5130890052356,-2.5751295336787563
Hungary,-36.093264248704656,-73.58031088082902,1.207253886010335,69.89005235602093,-7.774869109947645,-14.162303664921467,-9.240641711229946,-3.322994652406417,0.5155080213903744,-4.070053475935829,-1.3342245989304813,13.6994652406417,-7.337433155080214,7.6282722513089,-103.5130890052356,-2.5751295336787563
