Siruta,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
86461,0.0,132.0,118.0,326.0,316.0,314.0,72.0,54.0,492.0,5586.0,3298.0,5324.0,7336.0,6284.0,6218.0,6836.0
86495,0.0,0.0,0.0,0.0,2466.0,624.0,850.0,340.0,0.0,3966.0,2362.0,2750.0,2764.0,2808.0,4994.0,4328.0
86501,66.0,412.0,584.0,806.0,1778.0,1036.0,576.0,236.0,100.0,1882.0,0.0,270.0,0.0,80.0,188.0,108.0
86519,0.0,0.0,0.0,72.0,62.0,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606.0
86687,134794.0,139590.0,188592.0,164466.0,140872.0,114074.0,128228.0,117354.0,81418.0,84866.0,79066.0,72472.0,75026.0,114156.0,144890.0,118484.0
86810,23646.0,23446.0,16860.0,7084.0,23418.0,32056.0,35486.0,28382.0,24096.0,30986.0,28930.0,32988.0,29596.0,40476.0,79084.0,56588.0
86883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0
86936,2942.0,1852.0,2370.0,5212.0,4460.0,4128.0,3614.0,3558.0,2196.0,1990.0,1998.0,3360.0,3946.0,2276.0,4328.0,3478.0
86990,44952.0,28766.0,43570.0,30410.0,31944.0,57438.0,43152.0,28116.0,25280.0,41396.0,37688.0,39926.0,47866.0,37150.0,40008.0,42998.0
87059,2238.0,6056.0,13118.0,4338.0,6254.0,7488.0,17444.0,23704.0,18828.0,5636.0,7496.0,7508.0,9880.0,11728.0,17762.0,20732.0
87077,0.0,0.0,0.0,0.0,0.0,0.0,148.0,1066.0,0.0,0.0,1512.0,3202.0,2056.0,3950.0,1490.0,1400.0
87139,15008.0,2590.0,418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,910.0,1376.0,1756.0,758.0,0.0
87219,15078.0,14460.0,18508.0,26116.0,35990.0,33136.0,26158.0,15670.0,8614.0,8606.0,3822.0,1980.0,0.0,5130.0,7556.0,10222.0
87291,0.0,0.0,0.0,0.0,1470.0,2118.0,1630.0,902.0,1004.0,396.0,176.0,3644.0,3544.0,7802.0,8284.0,9116.0
87424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,9822.0,8210.0,6000.0,1672.0,160.0,0.0
87576,0.0,0.0,0.0,0.0,2146.0,5432.0,6506.0,6774.0,9778.0,11242.0,11408.0,9210.0,8470.0,20682.0,24972.0,13374.0
87638,140.0,0.0,1872.0,11586.0,12412.0,9658.0,7012.0,4270.0,3636.0,3334.0,5026.0,4504.0,4816.0,10756.0,39126.0,55824.0
87665,3502.0,2368.0,2820.0,6242.0,5638.0,5938.0,4640.0,3404.0,2452.0,2102.0,2290.0,1860.0,1804.0,1562.0,3256.0,2686.0
87745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
87996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.0,338.0,364.0,310.0,368.0,468.0,506.0
88047,0.0,0.0,0.0,2886.0,2976.0,3028.0,3060.0,5044.0,5848.0,2104.0,1742.0,1178.0,1212.0,3838.0,4242.0,3696.0
88261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1162.0,1104.0,1060.0
88644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0,104.0
89240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0
89348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0
89428,2578.0,1184.0,29624.0,3430.0,580.0,2160.0,892.0,190.0,0.0,0.0,0.0,0.0,0.0,3340.0,7976.0,5904.0
89561,375764.0,236984.0,248888.0,203790.0,211590.0,225202.0,292814.0,315142.0,285744.0,241026.0,263406.0,267930.0,274648.0,267316.0,285618.0,287862.0
89687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5654.0,3226.0
89801,0.0,0.0,696.0,1334.0,1370.0,1096.0,800.0,854.0,752.0,64.0,86.0,62.0,58.0,148.0,764.0,1080.0
89856,520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0
90342,10926.0,6318.0,6922.0,3710.0,4136.0,3882.0,4206.0,4384.0,5986.0,5576.0,3712.0,2040.0,0.0,0.0,1362.0,1032.0
90431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0
90538,872.0,1374.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90878,14688.0,17466.0,16328.0,11968.0,3472.0,3564.0,6392.0,6038.0,3460.0,4598.0,3238.0,2620.0,4468.0,6610.0,7416.0,6130.0
91054,0.0,0.0,66.0,0.0,786.0,852.0,2242.0,388.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,0.0
91116,10090.0,9960.0,9300.0,7462.0,5296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0
91232,13626.0,8130.0,7478.0,8332.0,7534.0,1836.0,1406.0,1004.0,578.0,30.0,0.0,0.0,440.0,2334.0,712.0,0.0
91330,0.0,0.0,0.0,0.0,1838.0,958.0,54.0,0.0,0.0,0.0,0.0,40.0,120.0,30.0,40.0,202.0
91795,33194.0,28490.0,27474.0,16366.0,16036.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0
92177,0.0,0.0,0.0,328.0,678.0,594.0,610.0,650.0,296.0,30.0,30.0,20.0,0.0,24.0,32.0,0.0
92569,30808.0,37014.0,52720.0,57842.0,101810.0,159662.0,99300.0,100858.0,47020.0,47000.0,58782.0,55082.0,49796.0,56806.0,61534.0,63028.0
92658,19402.0,25732.0,27368.0,32766.0,30088.0,34190.0,35248.0,41426.0,37384.0,29278.0,35774.0,33982.0,33024.0,35936.0,40630.0,41002.0
92701,6670.0,6032.0,7724.0,11674.0,16872.0,24790.0,25790.0,20420.0,17962.0,14806.0,8270.0,7390.0,13830.0,13154.0,16850.0,23460.0
92765,0.0,0.0,1316.0,414.0,236.0,1672.0,2168.0,4244.0,970.0,714.0,1188.0,2052.0,3644.0,3734.0,0.0,886.0
92836,453080.0,382022.0,465126.0,482006.0,418456.0,500976.0,581646.0,526824.0,481616.0,342256.0,372960.0,365370.0,330754.0,301982.0,345598.0,288792.0
92961,0.0,0.0,24.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
93067,3220.0,486.0,116.0,586.0,870.0,488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93281,0.0,0.0,0.0,0.0,0.0,0.0,2144.0,1718.0,1550.0,2130.0,964.0,322.0,220.0,0.0,0.0,0.0
93487,0.0,0.0,0.0,0.0,0.0,980.0,1446.0,2204.0,1452.0,1760.0,1226.0,958.0,4256.0,2046.0,1126.0,1274.0
93628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,226.0,232.0,304.0,560.0,122.0,64.0
93888,642.0,10012.0,13082.0,9120.0,0.0,0.0,142.0,230.0,2688.0,1590.0,3608.0,1280.0,3560.0,1004.0,1160.0,1134.0
93995,0.0,0.0,500.0,1564.0,1930.0,2744.0,2444.0,1270.0,1802.0,718.0,1836.0,2332.0,2636.0,1734.0,0.0,270.0
94535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,232.0,128.0,160.0,88.0,6.0,0.0,0.0,0.0
94562,3024.0,2920.0,3776.0,5850.0,4024.0,4606.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95060,473438.0,465286.0,469208.0,507004.0,532548.0,609820.0,688336.0,682400.0,607232.0,605182.0,610212.0,654740.0,632598.0,712348.0,820178.0,993020.0
95088,584.0,728.0,2156.0,5872.0,3104.0,1996.0,460.0,558.0,7936.0,8152.0,6152.0,1136.0,0.0,96.0,1430.0,2864.0
95159,4476.0,3062.0,2194.0,2550.0,1924.0,0.0,0.0,0.0,0.0,464.0,890.0,2270.0,2138.0,2408.0,1930.0,894.0
95239,0.0,0.0,0.0,0.0,0.0,0.0,3492.0,4190.0,4516.0,3540.0,3332.0,2764.0,5124.0,3728.0,3232.0,2998.0
95293,0.0,0.0,0.0,0.0,0.0,0.0,2142.0,3140.0,1238.0,1346.0,1158.0,844.0,1082.0,1592.0,1084.0,1148.0
95355,1994.0,1100.0,998.0,834.0,582.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95391,9374.0,9930.0,12222.0,12648.0,13190.0,10462.0,9470.0,11928.0,8262.0,10596.0,17058.0,13524.0,9886.0,8292.0,9550.0,10414.0
95471,3000.0,2426.0,1950.0,178.0,1258.0,2498.0,2608.0,286.0,324.0,1978.0,8716.0,7976.0,4766.0,3836.0,16682.0,17650.0
95499,0.0,0.0,20.0,304.0,94.0,170.0,324.0,5018.0,12024.0,10956.0,11826.0,10568.0,13404.0,12276.0,13256.0,12636.0
95747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.0,126.0
95943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1664.0
96058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,962.0,2308.0,1794.0,1270.0,1496.0
96110,2302.0,1036.0,902.0,624.0,430.0,606.0,268.0,560.0,786.0,912.0,698.0,1284.0,2234.0,740.0,1012.0,420.0
96815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,368.0,0.0,0.0,0.0,0.0,0.0
97241,1044.0,1914.0,1126.0,488.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97679,0.0,0.0,0.0,4778.0,9670.0,7378.0,8988.0,13718.0,11136.0,7140.0,9488.0,9664.0,10670.0,12130.0,10216.0,10662.0
97919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1866.0,6376.0,5692.0,5440.0,6180.0,4782.0,0.0,0.0
98168,12736.0,20884.0,22364.0,13210.0,10002.0,8912.0,16418.0,16580.0,11102.0,16276.0,12616.0,9090.0,12034.0,8746.0,17986.0,18858.0
98220,338.0,484.0,1064.0,2956.0,2040.0,1246.0,3330.0,3998.0,3694.0,2756.0,2876.0,1888.0,1750.0,2010.0,2258.0,2444.0
98373,0.0,0.0,1590.0,1478.0,0.0,1260.0,1326.0,0.0,0.0,0.0,0.0,80.0,254.0,476.0,716.0,180.0
98505,0.0,1864.0,1500.0,2806.0,2750.0,6226.0,5048.0,6096.0,3406.0,4546.0,4032.0,3268.0,4416.0,3342.0,2804.0,5718.0
98685,0.0,0.0,0.0,242.0,484.0,372.0,392.0,620.0,280.0,300.0,508.0,480.0,78.0,258.0,2.0,508.0
98774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,830.0,682.0,0.0,0.0,0.0
98827,144.0,700.0,860.0,1476.0,1354.0,1520.0,1692.0,1590.0,668.0,246.0,392.0,130.0,3058.0,320.0,60.0,0.0
99209,5744.0,1468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99968,1462.0,0.0,4950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398.0,1076.0
100353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1754.0,3058.0,5328.0,2908.0,4534.0,672.0,3634.0,3894.0,5350.0
100521,136912.0,116838.0,103582.0,140890.0,126826.0,106276.0,136128.0,150024.0,157596.0,151528.0,162082.0,155546.0,135358.0,41310.0,32296.0,31400.0
100576,1730.0,3160.0,3692.0,8482.0,23876.0,8974.0,22500.0,20350.0,11588.0,8164.0,2084.0,3156.0,3726.0,2064.0,3838.0,4054.0
100610,0.0,0.0,0.0,0.0,0.0,798.0,1056.0,1372.0,1252.0,1414.0,982.0,3032.0,5708.0,7690.0,4066.0,5176.0
100638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100683,8296.0,8394.0,8440.0,5314.0,8110.0,12336.0,15912.0,13824.0,7296.0,10288.0,15060.0,14948.0,18862.0,19292.0,16674.0,11492.0
100834,0.0,0.0,0.0,344.0,1366.0,4386.0,3996.0,4954.0,2588.0,1820.0,3398.0,4436.0,4450.0,3120.0,672.0,0.0
100969,6510.0,8004.0,5296.0,2818.0,4796.0,5146.0,6294.0,5860.0,8528.0,9806.0,11062.0,4254.0,3792.0,3068.0,5146.0,4534.0
101083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1246.0,1676.0,2626.0,5086.0,3444.0,6064.0,6060.0
101145,0.0,0.0,0.0,7822.0,15104.0,9734.0,14906.0,5608.0,5866.0,5516.0,5570.0,2718.0,4400.0,3216.0,2574.0,1400.0
101190,298.0,818.0,16256.0,16408.0,10364.0,15226.0,18086.0,17330.0,10164.0,6470.0,4966.0,7120.0,9224.0,10438.0,11872.0,15762.0
101298,2202.0,15170.0,5326.0,8414.0,770.0,1246.0,4624.0,1778.0,1490.0,182.0,188.0,92.0,72.0,76.0,160.0,0.0
101662,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101742,294.0,308.0,54.0,194.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,920.0,4442.0,4044.0,6098.0,5114.0,4094.0,100.0,418.0
101902,0.0,0.0,350.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,790.0,1750.0,1794.0,2406.0,1668.0
102106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,646.0,718.0
102213,0.0,992.0,240.0,796.0,286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3240.0,2886.0,5758.0,6976.0,8726.0,6188.0,5202.0,18152.0,7018.0
102570,1342.0,2644.0,2360.0,2814.0,6972.0,7454.0,7966.0,16400.0,11930.0,13598.0,12000.0,13550.0,7482.0,7630.0,9214.0,17538.0
102909,0.0,0.0,0.0,0.0,0.0,0.0,1256.0,746.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103087,0.0,0.0,0.0,0.0,758.0,1800.0,2814.0,8248.0,9334.0,9820.0,9198.0,9258.0,9356.0,8196.0,8622.0,7536.0
103513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0
103862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.0,886.0,818.0,1016.0,464.0,1424.0,2076.0,2066.0
104136,0.0,0.0,936.0,1170.0,810.0,2800.0,3196.0,3736.0,2304.0,2118.0,7806.0,16892.0,11664.0,23868.0,28418.0,39844.0
104546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1512.0
104886,2844.0,1560.0,1798.0,2080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105160,8220.0,14712.0,6872.0,5912.0,12198.0,12698.0,17584.0,12792.0,5604.0,3480.0,1484.0,2972.0,4354.0,6230.0,6420.0,6528.0
106318,223278.0,210490.0,203710.0,199866.0,228666.0,221122.0,249704.0,235428.0,223788.0,243130.0,207976.0,204228.0,203344.0,210462.0,278006.0,282168.0
106363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,32.0,0.0,0.0,0.0,0.0,0.0
106407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,728.0,4264.0,4230.0,5842.0,6948.0,7590.0,9016.0,27532.0
106461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404.0,710.0,600.0,940.0,1180.0,1106.0,3468.0
106559,23062.0,21914.0,18846.0,13238.0,15218.0,16486.0,19782.0,21794.0,20192.0,19122.0,23936.0,36278.0,35370.0,46302.0,72906.0,73458.0
106620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,0.0,0.0,0.0,0.0,1196.0,3422.0
106648,0.0,0.0,414.0,558.0,982.0,858.0,1554.0,3618.0,3398.0,3350.0,4568.0,4600.0,3214.0,4376.0,9322.0,13336.0
106684,2730.0,7336.0,18896.0,13980.0,11376.0,12686.0,15914.0,17910.0,11910.0,18858.0,22860.0,21098.0,24838.0,15992.0,22032.0,31200.0
106746,44208.0,28452.0,30658.0,36254.0,38628.0,35978.0,28422.0,17060.0,20716.0,13274.0,17804.0,23844.0,17176.0,24426.0,28828.0,56600.0
106782,0.0,0.0,0.0,0.0,466.0,1960.0,2426.0,3512.0,3594.0,6522.0,13498.0,11488.0,14266.0,15248.0,25896.0,15394.0
106817,0.0,0.0,0.0,240.0,642.0,1286.0,1116.0,1268.0,3260.0,1494.0,858.0,1634.0,2256.0,2574.0,3594.0,4204.0
106979,0.0,202.0,3044.0,4946.0,7790.0,6942.0,16940.0,13772.0,14244.0,12252.0,14178.0,17192.0,19286.0,22446.0,26212.0,38634.0
107154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0
107190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2096.0,60.0
107314,0.0,0.0,0.0,0.0,314.0,688.0,1536.0,3954.0,5304.0,3246.0,7964.0,4332.0,2970.0,2184.0,3924.0,5194.0
107350,0.0,0.0,0.0,0.0,4.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107403,0.0,50.0,182.0,0.0,48.0,564.0,126.0,388.0,208.0,174.0,154.0,164.0,104.0,378.0,422.0,646.0
107485,1260.0,2258.0,1478.0,2664.0,3788.0,3614.0,3896.0,3440.0,3962.0,1306.0,422.0,1028.0,618.0,612.0,1182.0,2448.0
107519,0.0,0.0,0.0,0.0,0.0,0.0,82.0,172.0,106.0,264.0,108.0,0.0,324.0,622.0,3374.0,2792.0
107546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0
107662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2152.0,2462.0,2786.0,3852.0,2438.0,2400.0
107733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,150.0,86.0,80.0,138.0,284.0,670.0,406.0,464.0
107975,0.0,0.0,0.0,648.0,4908.0,7592.0,7146.0,7082.0,60.0,1688.0,3154.0,1176.0,3496.0,2662.0,1768.0,3398.0
108035,0.0,256.0,274.0,424.0,814.0,680.0,538.0,952.0,1778.0,624.0,374.0,516.0,644.0,974.0,1598.0,1392.0
108151,0.0,0.0,0.0,0.0,0.0,0.0,8.0,116.0,66.0,0.0,28.0,0.0,0.0,0.0,96.0,4014.0
108204,0.0,154.0,4.0,0.0,718.0,784.0,702.0,616.0,438.0,168.0,136.0,0.0,54.0,120.0,66.0,1522.0
108268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0
108348,0.0,0.0,0.0,0.0,1752.0,2112.0,2440.0,1778.0,1444.0,1524.0,3784.0,2044.0,1214.0,2490.0,2666.0,11124.0
108400,137174.0,113696.0,101374.0,93440.0,87456.0,94792.0,92852.0,80582.0,76716.0,56928.0,56638.0,16256.0,19422.0,19950.0,29046.0,34754.0
108455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0
108632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1138.0,1904.0
108712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,436.0
108794,0.0,0.0,0.0,1780.0,6714.0,4590.0,4018.0,4030.0,2706.0,2334.0,3140.0,2866.0,3562.0,3932.0,5854.0,5738.0
108874,0.0,0.0,72.0,180.0,524.0,542.0,326.0,1640.0,200.0,190.0,344.0,274.0,52.0,1064.0,3304.0,5294.0
108892,700.0,522.0,0.0,0.0,266.0,442.0,42.0,136.0,0.0,78.0,928.0,726.0,886.0,1042.0,0.0,0.0
108945,0.0,120.0,202.0,310.0,236.0,332.0,310.0,398.0,972.0,344.0,496.0,196.0,148.0,122.0,1562.0,2840.0
108963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620.0,3154.0
109005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2204.0,1430.0,634.0,2026.0,522.0,674.0,2752.0
109041,0.0,0.0,0.0,0.0,10.0,180.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1754.0
109096,0.0,0.0,910.0,326.0,436.0,358.0,114.0,230.0,106.0,212.0,412.0,2480.0,7036.0,8186.0,8326.0,9896.0
109176,0.0,32.0,894.0,2878.0,3328.0,4406.0,4966.0,4864.0,3990.0,1802.0,4238.0,5700.0,3888.0,4188.0,4412.0,8210.0
109265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,648.0,1468.0,654.0,1714.0,252.0,1390.0,2378.0
109354,0.0,0.0,0.0,168.0,1524.0,1524.0,796.0,1352.0,490.0,270.0,1340.0,1060.0,986.0,986.0,1354.0,1256.0
109504,0.0,0.0,0.0,0.0,0.0,0.0,96.0,52.0,160.0,104.0,298.0,394.0,140.0,162.0,350.0,2334.0
109773,109230.0,120404.0,118770.0,144750.0,128006.0,144614.0,139220.0,165764.0,144678.0,155080.0,157430.0,126072.0,113846.0,112536.0,187370.0,225186.0
109826,0.0,0.0,328.0,260.0,126.0,266.0,242.0,2124.0,8642.0,13660.0,11274.0,6016.0,4656.0,5062.0,8258.0,11870.0
109924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2894.0,3656.0,6122.0,3582.0,3690.0,5364.0
110027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0
110063,28426.0,30434.0,21224.0,16266.0,18212.0,15828.0,16096.0,16746.0,12940.0,10632.0,6588.0,11516.0,12388.0,10332.0,15154.0,18848.0
110296,97308.0,85668.0,88164.0,80532.0,82368.0,89172.0,114192.0,111390.0,110128.0,85812.0,88074.0,74776.0,75422.0,72138.0,74316.0,80038.0
111006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2800.0,2668.0
112030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,596.0,246.0,486.0,974.0
112076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,36.0,24.0,52.0,108.0,164.0
112245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670.0,5174.0,6400.0,7688.0,13920.0,17396.0,17240.0,33998.0,41876.0
112334,840.0,262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3360.0
112904,3798.0,5174.0,6344.0,5208.0,1312.0,1384.0,0.0,16.0,142.0,32.0,268.0,3648.0,3756.0,3182.0,5102.0,10552.0
112995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1954.0
113233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,310.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0
114319,180440.0,257362.0,228004.0,249068.0,288796.0,346328.0,357116.0,279002.0,257618.0,217060.0,273244.0,394304.0,449828.0,476384.0,614912.0,616608.0
114355,0.0,0.0,0.0,1514.0,9596.0,6804.0,5368.0,2566.0,620.0,5478.0,5008.0,4366.0,5840.0,5808.0,5252.0,4736.0
114382,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,5750.0,9374.0,6156.0,8762.0,9846.0
114417,29714.0,6416.0,0.0,0.0,16114.0,22034.0,32668.0,38920.0,43166.0,42060.0,40654.0,43304.0,74538.0,99966.0,97910.0,100836.0
114453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,542.0,536.0,674.0,560.0,912.0,556.0,320.0,260.0
114514,24156.0,25866.0,32410.0,37162.0,93558.0,114694.0,110566.0,106186.0,93834.0,99856.0,135320.0,160028.0,168000.0,216216.0,265564.0,269422.0
114603,12458.0,16928.0,15650.0,21538.0,21724.0,21916.0,24172.0,8170.0,2586.0,0.0,0.0,0.0,0.0,0.0,1400.0,6562.0
114710,1366.0,2232.0,8114.0,6630.0,1162.0,4516.0,218.0,0.0,0.0,0.0,616.0,6188.0,12036.0,4050.0,15068.0,10506.0
114809,0.0,0.0,0.0,946.0,8098.0,15612.0,12970.0,9820.0,8324.0,11058.0,14784.0,20134.0,17792.0,15652.0,18244.0,21928.0
114854,534362.0,399462.0,383550.0,477032.0,537764.0,587216.0,647434.0,619016.0,593962.0,585006.0,580466.0,641258.0,630240.0,668832.0,768386.0,760500.0
114925,2968.0,3280.0,6300.0,8672.0,14010.0,13552.0,16522.0,15514.0,11020.0,10240.0,12268.0,13028.0,10684.0,10002.0,14648.0,14762.0
114970,2720.0,4424.0,3948.0,3988.0,850.0,0.0,0.0,0.0,0.0,5112.0,7270.0,6468.0,7724.0,18722.0,20306.0,25116.0
115307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6294.0,3152.0
115575,0.0,0.0,0.0,0.0,6910.0,10206.0,9238.0,7288.0,11402.0,8572.0,15886.0,9252.0,0.0,1478.0,0.0,0.0
115637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1628.0,3124.0,2578.0,1830.0,5520.0
115824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,220.0
115897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
116493,1274.0,2868.0,3150.0,2970.0,5168.0,4764.0,4634.0,7026.0,9742.0,13820.0,17580.0,15176.0,12676.0,31984.0,33608.0,23262.0
116545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,566.0
116590,0.0,202.0,0.0,0.0,68.0,1200.0,1956.0,738.0,2398.0,2446.0,2620.0,3244.0,1918.0,2696.0,3116.0,2614.0
