,RM_Adulti,RM_Barbati,RM_femei,RM_cancer,RM_cardio,RM_vatamari,RM5_boli_diareice,RM5_HIV,RM5_vatamari,RM5_malaria,RM5_pojar,RM5_neonatal,RM5_pneumonie,SV,Tuberculoza,Polio
Malaysia,-0.5485180687294492,-0.5656786685818608,-0.5442399019297987,0.25299487383454683,-0.7028875774043446,-0.6133336225739838,-0.5364199162390572,-0.21015275952002813,0.6905818977890031,-0.4979679163629175,-0.20919749319810324,1.3018565584250401,-0.9351007823864833,0.5110311944779135,-0.1935808874996659,-0.12048805977231372
Maldives,-0.44050146485896075,-0.20716244787442503,-0.6474933926624425,-0.2600458258591335,0.8067681510930188,-0.2196954441074821,1.4510053182783458,-0.2866516366645545,-0.6823926215526991,-0.43525239887917183,-0.594615534853722,0.132951740764375,0.8091447659618815,0.05704534263939493,-0.4473485574546157,-0.12048805977231372
Mali,1.4883664613997614,1.5542433321229765,1.4692031673567587,1.1187510545676325,0.6054807206267037,1.256447725141899,1.178755286152674,-0.18829593747873485,-0.9728295391057514,1.6092734710909367,2.296019777563419,-1.210938828043097,1.636046359252958,-1.758898064714679,0.9420294355487346,-0.12048805977231372
Malta,-1.2120486353624496,-1.0411023525634604,-1.3260163317626743,-0.2279807821282785,-1.1342177855464484,-1.125063254580436,-1.2714950029783705,-0.36315051380908087,0.24172484338883127,-0.5105110198596666,-0.6427927900606745,1.6448286306727808,-1.4519142781934062,1.237408557419543,-0.840688445884788,-0.12048805977231372
Marshall Islands,0.755396649421447,0.8605923833629379,0.621049493481469,-0.19591573839742346,1.1086992967924916,-0.37715071549408274,0.6342552219013308,-0.330365280747141,-0.5239724847055796,-0.5105110198596666,-0.40190651402591265,-0.4270026629054049,0.2923312701549586,-0.21534616846371615,0.6882617655937847,-0.12048805977231372
Mauritania,0.35419212075963274,0.3929625302662826,0.355540517311813,0.8622307047207922,0.5695365366148617,1.1186743626786235,0.9065052540270024,-0.330365280747141,-0.8408127583998185,1.0197476067437277,0.17622054845751553,-0.26601577185034336,1.429320960930189,-1.123317872140753,0.8785875180599971,-0.07369893394523817
Mauritius,-0.44050146485896075,-0.5189156832721952,-0.35248341914060266,-1.6709077500167544,0.44732631097459896,-0.7707888939605845,-1.1081449837029678,-0.36315051380908087,0.03049799425933868,-0.5105110198596666,-0.6427927900606745,1.5958326203516748,-0.9480211197816564,0.4202340241102097,-0.7328371861539343,-0.12048805977231372
Mexico,-0.7182584462402167,-0.6903799627409688,-0.7212458860429025,-1.3823223564390592,-1.5008484624672367,-0.4558783511873831,-0.577257421057908,-0.35222210278843424,0.5057584048006971,-0.5105110198596666,-0.6427927900606745,0.6509095641589213,-0.35368559960369506,0.6926255352133208,-0.6820836521629443,-0.12048805977231372
Micronesia (Federated States of),-0.21675278541294898,-0.035698168405651425,-0.3746091671547407,-1.2219971377847842,0.2747942277177574,-0.8298346207305597,-0.18249487447568408,-0.330365280747141,-0.6295859092703259,-0.5105110198596666,0.07986603804361085,0.41992837264513727,0.008083847461151058,0.05704534263939493,-0.07304124427106473,-0.12048805977231372
Monaco,-1.0191618427365774,-0.9943393672537948,-1.0088806102266965,-0.35624095705169856,-1.8459126289809198,-0.7904708028839095,0.0,9.706378830151352e-17,0.0,-1.114051384187776e-16,0.0,-4.973394173555511e-16,-4.590225939854901e-16,1.4190028981549505,-0.8660652128802829,-0.12048805977231372
Mongolia,0.2538909885941792,0.0812092948685124,0.38504151466399705,5.607857176887335,0.8355234983024924,0.29203418789897007,0.7703802379641667,-0.330365280747141,-0.18072885487015392,-0.3850799848921753,-0.49826102443981735,-0.6369855642815724,0.7574634163811893,-0.12454899809601247,0.37739636989897124,-0.12048805977231372
Montenegro,-0.6873965594200772,-0.6981737936259131,-0.6622438913385346,0.0,0.0,0.0,0.0,9.706378830151352e-17,0.0,-1.114051384187776e-16,0.0,-4.973394173555511e-16,-4.590225939854901e-16,0.0,0.0,-0.12048805977231372
Morocco,-0.7259739179452517,-0.6358231465463591,-0.7802478807472705,-2.055688274787015,0.28198306452012584,-0.6526974404206339,0.3620051897756592,-0.330365280747141,-0.2863422794349003,-0.4603386058726701,-0.5464382796467697,0.10495402058088608,0.3569329571308239,0.23863968337480235,-0.17454831225304465,-0.12048805977231372
Mozambique,1.4575045745796218,1.530861839468144,1.3585744272860687,-0.2279807821282785,-0.005570407574610072,-0.2984230798007824,1.0426302700898382,1.0466145078543339,-1.0784429636704977,1.8601355410259195,-0.49826102443981735,-0.9939564966210571,1.287197249583285,-1.8496952350823828,1.5447276516917405,-0.12048805977231372
Myanmar,0.4004849509898421,0.2916427287620073,0.488295005396641,-0.5165661757059736,0.43294863736986217,0.4691713682088958,1.5871303343411816,-0.26479481462326127,-0.8144094022586319,0.6183682948477554,0.513461334906182,-0.2870140619879599,1.0417108390749967,-0.4877376795668273,0.19975900093050633,-0.12048805977231372
Namibia,0.7939740079466214,0.8372108907081052,0.7611792309043429,0.477450179950532,0.09507330765854749,0.23298846112899482,-0.931182462821281,5.42890732713363,-0.5503758408467662,-0.5105110198596666,-0.594615534853722,-0.32901064226319354,-1.064304156338214,-1.3049122128761605,3.3274455331252635,-0.12048805977231372
Nauru,1.2800487253638193,0.9774998466371018,1.4249516713284827,0.22092983010369183,2.115136449124067,1.000582909138673,3.9012556074093903,-0.36315051380908087,3.779774566307833,-0.5105110198596666,2.006956246321705,-2.533831106712952,2.462947952544035,-0.21534616846371615,-0.13013897001092845,-0.12048805977231372
Nepal,0.547078913385505,0.8450047215930494,0.2670375252552611,-0.4203710445134086,0.46170398457933576,0.528217094978871,1.5871303343411816,-0.34129369176778757,-0.7351993338350722,-0.4101661918856736,0.6579931005270392,0.020960860030418905,0.9383481399136122,-0.4877376795668273,0.37739636989897124,-0.12048805977231372
